model,midiset,audioset,piece_id,p_frame,r_frame,f_frame,p_note_on,r_note_on,f_note_on,p_note_on_off,r_note_on_off,f_note_on_off,p_note_on_vel,r_note_on_vel,f_note_on_vel,p_note_on_off_vel,r_note_on_off_vel,f_note_on_off_vel
Edwards,maetest,maestro,LeungM06M,0.864335727282664,0.8981766674906962,0.8809313176191506,0.9596320899335716,0.9033189033189032,0.9306243805748264,0.7935615738375064,0.746993746993747,0.7695738354806739,0.9261624936126724,0.8718133718133718,0.8981665014866205,0.768012263668881,0.7229437229437229,0.744796828543112
Edwards,maetest,maestro,LeungR02M,0.9102209944751382,0.9470757310672332,0.92828270455659,0.9937888198757764,0.98159509202454,0.9876543209876544,0.9263975155279504,0.9150306748466258,0.9206790123456792,0.9795031055900622,0.9674846625766872,0.9734567901234568,0.915527950310559,0.9042944785276074,0.9098765432098764
Edwards,maetest,maestro,Levitsky05M,0.8637382785319033,0.9367303914522545,0.8987547623015347,0.988795518207283,0.9817676143386898,0.9852690339587532,0.8624338624338624,0.8563040791100124,0.8593580400062025,0.9803921568627452,0.9734239802224968,0.9768956427353076,0.8552754435107376,0.8491965389369592,0.8522251511862304
Edwards,maetest,maestro,Lin11M,0.9473250777771,0.9473684210526316,0.9473467489191024,0.951063829787234,0.9492685228881548,0.9501653282947568,0.8479905437352245,0.846389806512506,0.8471894189891355,0.907565011820331,0.9058518168947616,0.9067076051015588,0.8134751773049645,0.8119395941481831,0.8127066603684459
Edwards,maetest,maestro,LuoJ09M,0.9180651288478108,0.9673534023851772,0.9420650230072136,0.97033118675253,0.9788863109048724,0.9745899745899744,0.8700551977920883,0.8777262180974478,0.8738738738738739,0.9250229990800368,0.9331786542923434,0.9290829290829292,0.8300367985280589,0.837354988399072,0.8336798336798338
Edwards,maetest,maestro,MunA12M,0.9349029331950128,0.8390920755316854,0.8844102027077568,0.9743507534466176,0.9487980018732438,0.9614046187915216,0.86437960884899,0.8417108960349672,0.8528946535906359,0.9230522603398524,0.8988448329690915,0.9107877254033532,0.8201346585444053,0.7986262878551358,0.8092375830433407
Edwards,maetest,maestro,Nikiforov14M,0.9268916945804346,0.8971336414724171,0.911769924214902,0.985996705107084,0.9591346153846154,0.9723801787164909,0.8443163097199341,0.8213141025641025,0.8326563769293258,0.9769357495881384,0.9503205128205128,0.9634443541835904,0.8369028006589786,0.8141025641025641,0.8253452477660438
Edwards,maetest,maestro,WongWY08M,0.9460654016317456,0.9557909034013484,0.9509032859205744,0.9727800089245872,0.9853107344632768,0.9790052767486248,0.8877733154841588,0.8992090395480226,0.8934545862804535,0.923694779116466,0.9355932203389832,0.9296059279218593,0.8422579205711735,0.8531073446327684,0.847647917368362
Edwards,maetest,maestro,YeF11M,0.9031814106084092,0.9330973146289708,0.9178956737655036,0.9647828274358544,0.9409551848217208,0.9527200463691314,0.8634915311085024,0.8421655217533529,0.8526952057630205,0.923193023645816,0.9003925417075564,0.91165024426596,0.829112862653027,0.8086359175662414,0.8187463774116087
Edwards,maetest,maestro,ZhangH05M,0.8626039509581567,0.9438230534076604,0.9013876485539604,0.9833907865872769,0.976961394769614,0.9801655473996564,0.8749608273268568,0.8692403486924035,0.872091207246603,0.973989345032905,0.9676214196762142,0.970794939871935,0.8671262926982137,0.8614570361145704,0.8642823676401686
OaF,maetest,disklavier,BuiJL06M,0.9091686059682436,0.5687662655569584,0.6997661977412324,0.9651318730442556,0.9136690647482014,0.9386956521739132,0.4412159141707644,0.4176893779094371,0.4291304347826086,0.8368350469378633,0.792213288192975,0.8139130434782608,0.3804202056325436,0.3601354210749047,0.37
OaF,maetest,disklavier,ChenGuang03M,0.8822800495662949,0.8337820660387745,0.857345752071219,0.9851565020974508,0.9353553921568628,0.9596102467389594,0.8151016456921588,0.7738970588235294,0.7939651107967941,0.9128751210067764,0.8667279411764706,0.8892032060348892,0.7602452404001291,0.7218137254901961,0.7405311959767406
OaF,maetest,disklavier,ChenGuang06M,0.8624498791789479,0.8180902244275963,0.8396845915201655,0.976470588235294,0.9442823803967328,0.9601067773987838,0.7903469079939668,0.764294049008168,0.7771021800385585,0.917948717948718,0.8876896149358227,0.9025656236096692,0.7457013574660634,0.721120186697783,0.7332048049829454
OaF,maetest,disklavier,Chon08M,0.8797279677772812,0.6551170836885123,0.7509876259353705,0.9369814651368048,0.8479233226837061,0.8902306079664569,0.6488967343336275,0.5872204472843451,0.6165199161425576,0.855251544571933,0.7739616613418531,0.8125786163522012,0.5936451897616947,0.537220447284345,0.5640251572327044
OaF,maetest,disklavier,Huang10M,0.8984418348690614,0.5747303005970045,0.7010202452137192,0.9669858870967742,0.8960765997197572,0.9301818181818182,0.4130544354838709,0.3827650630546473,0.3973333333333333,0.9065020161290324,0.8400280242877161,0.872,0.3971774193548387,0.3680523120037365,0.3820606060606061
OaF,maetest,disklavier,Huang18M,0.9409941397736628,0.5449157216711696,0.6901663607838493,0.9497444633730836,0.87279843444227,0.9096471548031816,0.5672913117546848,0.5213307240704501,0.5433408117479095,0.838160136286201,0.7702544031311155,0.8027738119518664,0.4961669505962521,0.4559686888454011,0.475219253518254
OaF,maetest,disklavier,KOLESO06M_18-1,0.8501723030196834,0.8230218593447851,0.8363767999356447,0.9784565916398714,0.9168424224163904,0.9466480012443614,0.8607717041800643,0.8065682434468213,0.8327889251827657,0.9038585209003216,0.8469418499548057,0.8744750349976668,0.797427652733119,0.7472130159686653,0.7715041219474257
OaF,maetest,disklavier,KOLESO06M_18-4,0.8305077685675012,0.8219821899736148,0.8262229865528459,0.9861194930597466,0.946971892205158,0.9661492978566149,0.8624019312009656,0.828165749058244,0.8449371766444937,0.9188292094146048,0.8823529411764706,0.9002217294900221,0.8105009052504526,0.7783251231527094,0.7940872135994086
OaF,maetest,disklavier,KabuliL10M,0.9222029381360192,0.6397278929466641,0.7554226227470479,0.979395002192021,0.9262023217247096,0.952056253995312,0.5291538798772468,0.5004145936981758,0.5143831238014063,0.8790004384042087,0.8312603648424544,0.8544640954613253,0.4787373958790004,0.4527363184079602,0.4653739612188365
OaF,maetest,disklavier,KaszoS16M,0.7783563636363636,0.6205009276437848,0.6905219691593006,0.6427132303559436,0.5659373151981076,0.6018867924528303,0.4002686366689053,0.3524541691306919,0.3748427672955975,0.5889858965748824,0.5186280307510349,0.5515723270440251,0.3713901947615849,0.3270254287403903,0.3477987421383647
OaF,maetest,disklavier,LeungM06M,0.9017822199476172,0.8005425232677005,0.848151936546813,0.9728245951139172,0.8523328523328524,0.908601461351109,0.7595388416140544,0.6654641654641654,0.7093962312524035,0.8943178698874554,0.7835497835497836,0.8352775285219844,0.7046390337633819,0.6173641173641173,0.6581207537495193
OaF,maetest,disklavier,LeungR02M,0.8463027438756143,0.8414271432141964,0.8438579011022754,0.9788461538461538,0.9368098159509204,0.9573667711598746,0.842948717948718,0.8067484662576687,0.8244514106583071,0.908974358974359,0.8699386503067484,0.8890282131661442,0.7855769230769231,0.751840490797546,0.7683385579937304
OaF,maetest,disklavier,Levitsky05M,0.839806522676117,0.8402089023046332,0.8400076643035063,0.9828423438005828,0.938195302843016,0.96,0.8287471673680803,0.7911001236093943,0.8094861660079051,0.927484622855293,0.8853522867737948,0.9059288537549408,0.78051149239236,0.7450556242274413,0.7623715415019763
OaF,maetest,disklavier,Lin11M,0.9521222314073144,0.8490140157696472,0.8976168465408263,0.94757665677547,0.9042000943841436,0.9253803429123402,0.7858555885262116,0.7498820198206702,0.7674474764549625,0.8273986152324432,0.7895233600755073,0.808017387104564,0.6921364985163204,0.6604530438886267,0.6759236899299685
OaF,maetest,disklavier,LuoJ09M,0.930172286850243,0.8145916725126893,0.8685537029856534,0.9549662246685012,0.885614849187935,0.9189839894065246,0.72604453340005,0.6733178654292343,0.6986878536174311,0.8501376032024018,0.7883990719257541,0.8181052124714098,0.6484863647735802,0.6013921113689095,0.6240520043336945
OaF,maetest,disklavier,MunA12M,0.9596948533991896,0.7435022539145443,0.8378775228169176,0.9827646851916988,0.8723072119887605,0.9242474363215348,0.7186071051705945,0.6378395254448954,0.6758187231227257,0.8941259233204362,0.7936309709647206,0.8408865365530929,0.6574041505451987,0.5835154542616298,0.6182600066159445
OaF,maetest,disklavier,Nikiforov14M,0.965936496182366,0.8024390649419745,0.8766295981800266,0.9965928449744464,0.9375,0.9661436829066888,0.7879045996592845,0.7411858974358975,0.7638315441783651,0.944633730834753,0.8886217948717948,0.9157720891824936,0.7495741056218058,0.7051282051282052,0.726672171758877
OaF,maetest,disklavier,WongWY08M,0.9443813220182194,0.8337808986519777,0.8856414765641759,0.951902368987796,0.8989830508474577,0.9246861924686192,0.7291217994735583,0.6885875706214689,0.7082752208275221,0.8298636037329504,0.783728813559322,0.806136680613668,0.6295764536970567,0.5945762711864406,0.6115760111576011
OaF,maetest,disklavier,YeF11M,0.9180672529746507,0.796484135162598,0.8529648129135954,0.953064116188452,0.8801112201504743,0.9151360544217688,0.7713425433935529,0.7122996401701014,0.7406462585034014,0.8646829613885937,0.7984952567877004,0.8302721088435373,0.7051009564293305,0.6511285574092247,0.6770408163265306
OaF,maetest,disklavier,ZhangH05M,0.8502152289695761,0.8382185458250914,0.8441742678973517,0.9746506337341566,0.9336861768368616,0.9537287327079028,0.8355541111472213,0.8004358655043586,0.8176180632851009,0.9112772180695484,0.8729763387297634,0.8917156940690095,0.7812804679883003,0.7484433374844334,0.7645094609635873
Kong,maetest,disklavier,BuiJL06M,0.8645244446619841,0.6826766987039089,0.762913983564839,0.9311639549436797,0.9445619974608548,0.9378151260504204,0.5022945348352107,0.5095217943292425,0.5058823529411764,0.7213183145598665,0.7316969953449005,0.7264705882352942,0.391322486441385,0.3969530258146424,0.3941176470588236
Kong,maetest,disklavier,ChenGuang03M,0.8989169675090253,0.8747685440041637,0.8866783674380383,0.9728813559322034,0.967218137254902,0.9700414810262712,0.8468412942989214,0.8419117647058824,0.8443693347672454,0.8875192604006163,0.8823529411764706,0.8849285604547549,0.7775038520801233,0.7729779411764706,0.7752342909817177
Kong,maetest,disklavier,ChenGuang06M,0.9058223772471156,0.850356414196116,0.877213495991997,0.9740675990675992,0.9752042007001168,0.9746355685131196,0.8222610722610723,0.823220536756126,0.8227405247813412,0.9023892773892774,0.9034422403733956,0.9029154518950436,0.7657342657342657,0.7666277712952159,0.7661807580174926
Kong,maetest,disklavier,Chon08M,0.8434387799920328,0.7528137008656489,0.7955536821822122,0.9044790496066784,0.9,0.9022339658899832,0.6641515492053299,0.6608626198083067,0.6625030026423252,0.8155402151228126,0.8115015974440895,0.8135158939867084,0.5999357842350297,0.5969648562300319,0.5984466330370725
Kong,maetest,disklavier,Huang10M,0.9191769110091058,0.6443459134867158,0.7576069592345662,0.9427157001414428,0.9339093881363848,0.9382918817456594,0.4731258840169731,0.4687062120504437,0.4709056780854059,0.8856671381423856,0.8773937412424101,0.8815110276865322,0.4512022630834512,0.4469873890705277,0.4490849366494603
Kong,maetest,disklavier,Huang18M,0.9309791278469643,0.6492493011863472,0.7650002203079905,0.9182439024390244,0.9209393346379648,0.9195896433805568,0.6421463414634146,0.6440313111545988,0.6430874450415242,0.7855609756097561,0.787866927592955,0.7867122618466048,0.5451707317073171,0.546771037181996,0.5459697117733269
Kong,maetest,disklavier,KOLESO06M_18-1,0.8774866462972325,0.9028599215189588,0.889992475545523,0.9677321156773212,0.957818620066285,0.9627498485766202,0.8922374429223744,0.8830973184694185,0.8876438522107813,0.8669710806697108,0.8580897860801446,0.8625075711689886,0.8009132420091324,0.7927086471828864,0.7967898243488793
Kong,maetest,disklavier,KOLESO06M_18-4,0.9023584575547624,0.8859526165347406,0.8940802840243252,0.9813465461964442,0.9756592292089248,0.978494623655914,0.8854561352375401,0.8803245436105477,0.8828828828828829,0.911979014864471,0.9066937119675456,0.9093286835222318,0.8283299329641504,0.8235294117647058,0.825922696890439
Kong,maetest,disklavier,KabuliL10M,0.885830816173201,0.7601760537898276,0.8182072462177405,0.936213161081954,0.9614427860696516,0.9486602577214156,0.5849818328623335,0.6007462686567164,0.5927592554714666,0.8231731933790876,0.8453565505804311,0.8341174064225811,0.517561566410981,0.5315091210613598,0.5244426263039477
Kong,maetest,disklavier,KaszoS16M,0.7835272821308508,0.7026669758812616,0.740897420222521,0.9533050333535475,0.9296274393849792,0.9413173652694612,0.5542753183747726,0.540508574807806,0.5473053892215569,0.8811400848999393,0.8592548787699587,0.870059880239521,0.5106124924196482,0.4979302188054406,0.5041916167664671
Kong,maetest,disklavier,LeungM06M,0.8933328666923319,0.8527102778761416,0.8725490196078433,0.9580562659846548,0.9009139009139008,0.9286068418443232,0.7647058823529411,0.7190957190957191,0.7411998016856717,0.8690537084398977,0.8172198172198172,0.8423401090728805,0.69846547314578,0.6568061568061568,0.6769955379276152
Kong,maetest,disklavier,LeungR02M,0.889768103641946,0.8909022744313921,0.8903348278402917,0.9741935483870968,0.9726993865030676,0.97344589409056,0.8927803379416283,0.8914110429447852,0.8920951650038373,0.8964669738863287,0.8950920245398774,0.8957789716039909,0.8242703533026113,0.8230061349693252,0.8236377590176516
Kong,maetest,disklavier,Levitsky05M,0.8847078996880136,0.8899429830865795,0.8873177198409191,0.9762722447705277,0.9663164400494436,0.971268830563752,0.8979082110521386,0.8887515451174289,0.8933064140394471,0.9047767717764597,0.8955500618046972,0.900139773256717,0.8320324695597877,0.8235475896168108,0.8277682870010871
Kong,maetest,disklavier,Lin11M,0.9431002070043512,0.9079138007290032,0.9251725700964838,0.9342414279004227,0.9386503067484664,0.9364406779661018,0.8224518553311414,0.8263331760264275,0.8243879472693032,0.8027242837012682,0.8065125058990089,0.8046139359698681,0.7158290277125411,0.7192071731949032,0.7175141242937854
Kong,maetest,disklavier,LuoJ09M,0.9155290286404416,0.8758975364172822,0.8952749014066685,0.9424376602190632,0.9382830626450116,0.9403557725845832,0.7702167326963412,0.7668213457076566,0.768515288919893,0.8333721743183408,0.8296983758700696,0.831531217300314,0.679794919599161,0.6767981438515082,0.6782932217184048
Kong,maetest,disklavier,MunA12M,0.9460803277544886,0.8469325188204703,0.8937651467720338,0.9577010009686794,0.9260068685607244,0.9415873015873016,0.7307071359380045,0.7065251326881049,0.7184126984126984,0.8663222473361317,0.8376522010615048,0.8517460317460317,0.6587019696480465,0.6369029035279425,0.6476190476190476
Kong,maetest,disklavier,Nikiforov14M,0.9542302612268858,0.8648455425132179,0.9073418339758238,0.9788445890968268,0.9639423076923076,0.971336293903916,0.8079739625711961,0.7956730769230769,0.8017763423496165,0.9227013832384052,0.908653846153846,0.9156237383932176,0.7607811228641171,0.749198717948718,0.7549454985870004
Kong,maetest,disklavier,WongWY08M,0.9298574456400877,0.9094024226229844,0.9195161905616768,0.937471884840306,0.9419209039548022,0.9396911283958967,0.7703553756185335,0.7740112994350282,0.7721790102581446,0.7973459289248763,0.8011299435028248,0.7992334573328824,0.6565452091767882,0.6596610169491526,0.6580994250929997
Kong,maetest,disklavier,YeF11M,0.9099053477409312,0.8774079114139938,0.8933611907777966,0.9312726076948372,0.9263984298331698,0.9288291243030502,0.791351529102269,0.7872096826954531,0.7892751721876025,0.8352515619861888,0.8308799476611056,0.8330600196785832,0.7097994080894443,0.7060843964671246,0.7079370285339456
Kong,maetest,disklavier,ZhangH05M,0.9002113343211796,0.8885452256788348,0.8943402373468318,0.9669473027751792,0.9654420921544208,0.966194111232279,0.9024009978172748,0.9009962640099628,0.9016980838136782,0.8955410040536327,0.8941469489414695,0.8948434335566288,0.8400374181478016,0.8387297633872977,0.8393830814768655
T5,maetest,disklavier,BuiJL06M,0.525027906188453,0.5787124120693653,0.5505645865571711,0.9081081081081082,0.9242488362251376,0.9161073825503356,0.3991683991683992,0.4062632247143461,0.4026845637583892,0.7101871101871102,0.7228099873042743,0.7164429530201343,0.316008316008316,0.3216250528988574,0.3187919463087248
T5,maetest,disklavier,ChenGuang03M,0.375034364935983,0.7646105033479798,0.5032360913944671,0.92294013040901,0.9540441176470588,0.9382344079542032,0.7356253704801423,0.7604166666666666,0.7478156071105755,0.8138707765263782,0.8412990196078431,0.8273576378427238,0.6508595139300534,0.6727941176470589,0.661645073817415
T5,maetest,disklavier,ChenGuang06M,0.6085169296938878,0.6842270975542177,0.6441550126568771,0.920964125560538,0.9585764294049008,0.9393939393939392,0.6656390134529148,0.6928238039673279,0.6789594053744997,0.8349215246636771,0.8690198366394399,0.8516295025728987,0.6053811659192825,0.6301050175029171,0.6174957118353346
T5,maetest,disklavier,Chon08M,0.5350915939986203,0.4914643096461278,0.5123509005369957,0.852827763496144,0.8479233226837061,0.850368471643704,0.4879498714652956,0.4851437699680511,0.4865427747516821,0.7715295629820051,0.7670926517571885,0.7693047100288369,0.4418380462724935,0.4392971246006389,0.4405639218199295
T5,maetest,disklavier,Huang10M,0.2979527225880548,0.4589021168639225,0.3613140274561276,0.8988970588235294,0.91359177954227,0.906184850590688,0.3327205882352941,0.3381597384399813,0.335418114431318,0.8324908088235294,0.8460999532928538,0.8392402131109568,0.3147977941176471,0.3199439514245679,0.3173500115821172
T5,maetest,disklavier,Huang18M,0.3822985909233988,0.4825506932044462,0.4266141013164066,0.8444944663290189,0.8810176125244619,0.8623695048367014,0.4235603076345901,0.4418786692759295,0.4325256201513265,0.7118739448508723,0.7426614481409002,0.726941863806149,0.3517163759144626,0.3669275929549902,0.3591609999042238
T5,maetest,disklavier,KOLESO06M_18-1,0.4669429744554953,0.8192108923543181,0.5948351603235209,0.9191350710900474,0.9349201566736968,0.926960418222554,0.8202014218009479,0.8342874359746911,0.8271844660194174,0.8187203791469194,0.8327809581199156,0.8256908140403286,0.7325236966824644,0.7451039469719795,0.7387602688573561
T5,maetest,disklavier,KOLESO06M_18-4,0.7128566615699587,0.756019129287599,0.7338037374451455,0.9328274311410903,0.9617502173283108,0.9470680553573976,0.7785272625070264,0.8026658939437844,0.7904123270081325,0.8496346261944913,0.8759779773978557,0.8626052218576116,0.7164137155705452,0.7386264850767893,0.7273505492937651
T5,maetest,disklavier,KabuliL10M,0.3714666196659029,0.6239580523556076,0.4656898608935612,0.910459587955626,0.9527363184079602,0.9311183144246354,0.4453248811410459,0.4660033167495854,0.4554294975688817,0.7713946117274167,0.8072139303482587,0.7888978930307942,0.3827258320126783,0.4004975124378109,0.3914100486223663
T5,maetest,disklavier,KaszoS16M,0.5634417399604554,0.5749536178107607,0.5691394726874117,0.9428387925497752,0.8681253696037847,0.9039408866995072,0.4656390494540783,0.4287403903015966,0.4464285714285714,0.8850353243416827,0.814902424600828,0.8485221674876848,0.434810533076429,0.400354819633353,0.416871921182266
T5,maetest,disklavier,LeungM06M,0.606434174202212,0.703028642823259,0.6511686913256307,0.921814919251474,0.8648388648388649,0.8924184141953097,0.6300948474750064,0.5911495911495912,0.6100012408487406,0.8441425275570367,0.791967291967292,0.8172229805186748,0.5801076647013587,0.5442520442520442,0.561608139967738
T5,maetest,disklavier,LeungR02M,0.4161167025961831,0.7863784053986503,0.5442436927547764,0.9030478955007256,0.9542944785276074,0.9279642058165548,0.7796806966618287,0.8239263803680982,0.801193139448173,0.7979680696661828,0.8432515337423313,0.8199850857568978,0.6925979680696662,0.7319018404907975,0.7117076808351975
T5,maetest,disklavier,Levitsky05M,0.5280849318672475,0.8174740069953524,0.6416600459765792,0.93761412051126,0.9521013597033374,0.9448022079116836,0.819841752891053,0.8325092707045736,0.8261269549218032,0.8472306755934267,0.8603213844252163,0.8537258509659613,0.7410225197808886,0.7524721878862793,0.7467034651947255
T5,maetest,disklavier,Lin11M,0.5158731420395835,0.8248562582927909,0.6347607348522784,0.9158745247148288,0.909391222274658,0.912621359223301,0.7312262357414449,0.7260500235960359,0.7286289367748047,0.7899239543726235,0.7843322321849929,0.7871181624437603,0.6335551330798479,0.6290703161868806,0.6313047596495381
T5,maetest,disklavier,LuoJ09M,0.5504798544176359,0.8207506293071432,0.6589799341492204,0.9284702549575072,0.9125290023201856,0.9204306108120758,0.7096317280453258,0.6974477958236659,0.7034870114673532,0.818932955618508,0.8048723897911833,0.8118417973320851,0.6222851746931067,0.6116009280742459,0.616896793821671
T5,maetest,disklavier,MunA12M,0.7734408968588787,0.7473401537430878,0.7601665453957475,0.9040276903713028,0.8969715891351857,0.9004858172700203,0.6274386406544997,0.6225413674679987,0.6249804105939507,0.7964128382630585,0.7901966906025601,0.7932925873687511,0.5613593455003146,0.5569778332812988,0.55916000626861
T5,maetest,disklavier,Nikiforov14M,0.6565134466353278,0.769743623848635,0.7086338781086057,0.9209302325581395,0.9519230769230768,0.9361702127659576,0.6294573643410852,0.6506410256410257,0.6398739164696612,0.8674418604651163,0.8966346153846154,0.8817966903073285,0.5875968992248062,0.6073717948717948,0.5973207249802994
T5,maetest,disklavier,WongWY08M,0.5127907969025708,0.8268388276599805,0.6330038296729995,0.9193181818181818,0.9141242937853108,0.91671388101983,0.6856818181818182,0.6818079096045198,0.6837393767705383,0.7893181818181818,0.7848587570621469,0.7870821529745043,0.5827272727272728,0.5794350282485876,0.5810764872521247
T5,maetest,disklavier,YeF11M,0.6503181018249937,0.7204614572599091,0.683595147327862,0.8979693741677763,0.8824010467778868,0.8901171423857448,0.6396471371504661,0.6285574092247301,0.6340537865038772,0.7724700399467377,0.7590775269872424,0.765715228510147,0.5482689747003995,0.5387634936211972,0.5434746741461804
T5,maetest,disklavier,ZhangH05M,0.5005441176470589,0.8160882335311395,0.6205045233917462,0.9050295857988164,0.9523661270236612,0.9280946601941747,0.7926035502958579,0.8340597758405978,0.8128033980582523,0.8198224852071005,0.8627023661270237,0.8407160194174758,0.7183431952662722,0.7559153175591532,0.7366504854368933
Toyama,maetest,disklavier,BuiJL06M,0.9682355791003592,0.5922144347960525,0.7349201590822793,0.9896675651392632,0.932289462547609,0.9601220309435606,0.4851752021563342,0.4570461278036394,0.4706907823055132,0.6635220125786163,0.6250528988573847,0.6437132272826324,0.3400718778077268,0.320355480321625,0.3299193724122902
Toyama,maetest,disklavier,ChenGuang03M,0.9463563218390804,0.8240634164406322,0.8809861377875031,0.988095238095238,0.9662990196078431,0.9770755885997522,0.8743734335839599,0.8550857843137255,0.8646220570012392,0.8903508771929824,0.8707107843137255,0.8804213135068154,0.7907268170426065,0.7732843137254902,0.781908302354399
Toyama,maetest,disklavier,ChenGuang06M,0.947435674959378,0.7563663383793859,0.8411874697985167,0.9861028976936724,0.9728704784130688,0.9794419970631424,0.7903607332939089,0.7797549591598599,0.7850220264317179,0.9083382613837966,0.8961493582263711,0.9022026431718062,0.729745712596097,0.7199533255542591,0.7248164464023495
Toyama,maetest,disklavier,Chon08M,0.9385008030276528,0.5380744211913043,0.6839926176382817,0.9649874955341192,0.8629392971246006,0.9111148591668072,0.5809217577706324,0.5194888178913738,0.5484904705683926,0.8944265809217578,0.7998402555910543,0.8444931691684938,0.5451947123972848,0.4875399361022364,0.5147579693034239
Toyama,maetest,disklavier,Huang10M,0.9394945271959496,0.5204180195277497,0.6698070816607752,0.9610580455547392,0.916394208313872,0.9381948595337716,0.3901542983100661,0.3720224194301728,0.3808726838015541,0.8760715160421259,0.8353573096683793,0.8552301255230126,0.3668870928239039,0.3498365249883232,0.3581589958158996
Toyama,maetest,disklavier,Huang18M,0.9828954128607216,0.5052469453195846,0.6674158586867426,0.9845201238390092,0.8712328767123287,0.9244186046511628,0.5221141088014153,0.4620352250489237,0.4902408637873754,0.8562582927908006,0.7577299412915851,0.8039867109634552,0.44515701017249,0.3939334637964775,0.4179817275747508
Toyama,maetest,disklavier,KOLESO06M_18-1,0.9275567308283624,0.8528310848251139,0.8886257320277611,0.9814585908529048,0.9569147333534196,0.969031273836766,0.930160692212608,0.906899668574872,0.9183829138062548,0.8797898640296663,0.8577884905091895,0.8686498855835241,0.8362175525339925,0.8153058150045195,0.825629290617849
Toyama,maetest,disklavier,KOLESO06M_18-4,0.942798265002576,0.7796146657871592,0.8534763541721516,0.990828402366864,0.9704433497536946,0.9805299370516762,0.8683431952662722,0.8504781222833961,0.8593178158395549,0.919526627218935,0.9006085192697769,0.9099692577953448,0.8118343195266272,0.795131845841785,0.8033962816571512
Toyama,maetest,disklavier,KabuliL10M,0.9790113395112036,0.6401423693576932,0.77411629923703,0.990504963314631,0.9514925373134328,0.970606893635018,0.5269745360379802,0.5062189054726368,0.516388242757454,0.7108329736728528,0.6828358208955224,0.696553182491013,0.3992231333621062,0.3834991708126036,0.3912032142101924
Toyama,maetest,disklavier,KaszoS16M,0.8239385596290393,0.5274582560296845,0.6431762909337706,0.987862440997977,0.8663512714370195,0.9231253938248268,0.4787592717464599,0.4198698994677705,0.4473850031505985,0.8846931894807822,0.7758722649319929,0.8267170762444865,0.428186109238031,0.3755174452986398,0.4001260239445495
Toyama,maetest,disklavier,LeungM06M,0.9509979563726064,0.7057746657669154,0.810238237685428,0.9819560669456068,0.903078403078403,0.9408669506389375,0.6801778242677824,0.6255411255411255,0.6517163618140817,0.9082112970711296,0.8352573352573353,0.8702079679278376,0.6380753138075314,0.5868205868205868,0.6113755950889501
Toyama,maetest,disklavier,LeungR02M,0.9260231702035512,0.8550612346913272,0.8891285703147336,0.9813664596273292,0.9693251533742332,0.9753086419753084,0.9183229813664596,0.9070552147239264,0.9126543209876544,0.8903726708074534,0.8794478527607362,0.8848765432098766,0.8338509316770186,0.8236196319018405,0.8287037037037037
Toyama,maetest,disklavier,Levitsky05M,0.9221493493079942,0.8555651382300801,0.8876102895489002,0.9889310562934852,0.9663164400494436,0.9774929665520474,0.9259962049335864,0.9048207663782448,0.9152860268834012,0.875079063883618,0.8550679851668727,0.8649577993122851,0.8251106894370651,0.8062422744128553,0.8155673648015004
Toyama,maetest,disklavier,Lin11M,0.9860845630399878,0.7867742378258018,0.875225855706833,0.9880921563551645,0.9006606890042473,0.9423527959511172,0.8102511001812063,0.7385559226050024,0.7727441056659672,0.7799637587367331,0.7109485606418122,0.7438587828663129,0.6435412891535076,0.5865974516281265,0.6137513887174424
Toyama,maetest,disklavier,LuoJ09M,0.967620075553157,0.7676463912846119,0.8561106588851848,0.9836651352730984,0.894199535962877,0.9368011667476908,0.75472179683512,0.6860788863109049,0.7187651920272241,0.7730985196528841,0.702784222737819,0.7362664073894021,0.6074527820316488,0.5522041763341067,0.5785123966942148
Toyama,maetest,disklavier,MunA12M,0.9893352978837232,0.6404353404716756,0.7775392112600332,0.9770861833105337,0.8919762722447705,0.9325934388771012,0.6142270861833106,0.5607243209491102,0.5862575485555737,0.899452804377565,0.8211052138620044,0.8584951852456342,0.5595075239398085,0.5107711520449578,0.5340297045862575
Toyama,maetest,disklavier,Nikiforov14M,0.9881527941112418,0.7543976324277591,0.8555966209081309,0.9917423616845582,0.9623397435897436,0.9768198454656364,0.7588769611890999,0.7363782051282052,0.7474583163887759,0.87943848059455,0.8533653846153846,0.8662057747051648,0.6895127993393889,0.6690705128205128,0.6791378609190727
Toyama,maetest,disklavier,WongWY08M,0.9765603359445116,0.7824255525027409,0.8687798639227795,0.977667493796526,0.8903954802259887,0.9319929036073328,0.7674937965260545,0.6989830508474576,0.7316380839739799,0.7436724565756824,0.6772881355932203,0.7089296274393849,0.5893300248138957,0.536723163841808,0.5617977528089887
Toyama,maetest,disklavier,YeF11M,0.9750744169310784,0.7492145675723226,0.8473521134767901,0.98159509202454,0.8897612037945698,0.9334248455730954,0.7735474557921328,0.7011776251226692,0.7355868222374743,0.7926741248646698,0.7185148838730782,0.7537748798901853,0.6199927823890292,0.5619888779849526,0.5895676046671243
Toyama,maetest,disklavier,ZhangH05M,0.9191896439786412,0.8316729604987113,0.8732440461205377,0.977567140600316,0.9632627646326276,0.9703622392974752,0.9156398104265404,0.902241594022416,0.9088913282107574,0.8865718799368089,0.8735990037359901,0.8800376352516858,0.8341232227488151,0.821917808219178,0.8279755370864043
