piece_id,p_frame,r_frame,f_frame,p_note_on,r_note_on,f_note_on,p_note_on_off,r_note_on_off,f_note_on_off,p_note_on_vel,r_note_on_vel,f_note_on_vel,p_note_on_off_vel,r_note_on_off_vel,f_note_on_off_vel
Blues_01,0.8670872573222395,0.6822869202359826,0.7636661342925015,0.9750512645249487,0.9363308171972432,0.9552988448016073,0.7713602187286398,0.7407285854939285,0.7557341369496066,0.5748462064251538,0.5520183787331802,0.5632010714883642,0.4613807245386193,0.44305874630784375,0.45203415369161226
Blues_02,0.9465752332349893,0.8157081014223871,0.8762825717871116,0.9450171821305842,0.9606986899563319,0.9527934170636639,0.7396907216494846,0.7519650655021834,0.7457773928107406,0.7173539518900344,0.7292576419213974,0.7232568211346904,0.5549828178694158,0.5641921397379913,0.559549588566479
Blues_03,0.9566735413046655,0.6668289093893259,0.7858781782769936,0.9668279198341396,0.992902767920511,0.9796918767507004,0.5317899101589495,0.5461320085166785,0.5388655462184875,0.4968901174844506,0.5102909865152591,0.5035014005602242,0.27297857636489287,0.2803406671398155,0.2766106442577031
Blues_04,0.9268187772498876,0.7158346168946875,0.8077771813681636,0.9794957983193278,0.9623513870541611,0.9708479093786441,0.7267226890756302,0.7140026420079261,0.7203065134099617,0.6208403361344538,0.6099735799207398,0.6153589871730801,0.45915966386554624,0.4511228533685601,0.4551057804431118
Blues_05,0.9446351843095331,0.734474655924807,0.8264028776978417,0.975107865914371,0.9872311827956989,0.9811320754716981,0.7192167275141056,0.7281586021505376,0.7236600434129237,0.4729505476269499,0.4788306451612903,0.47587243279345465,0.3614337869233322,0.3659274193548387,0.36366672232426117
Blues_06,0.9261725155788784,0.6395135539099124,0.7566010690315753,0.9858103061986557,0.9656181419166057,0.975609756097561,0.6751306945481703,0.6613021214337966,0.6681448632668145,0.5601194921583271,0.548646671543526,0.5543237250554324,0.39021657953696787,0.38222384784198976,0.3861788617886179
Blues_07,0.9934078532530811,0.8196829311553502,0.8982224916585295,0.9667924528301887,0.9552572706935123,0.9609902475618906,0.8249056603773585,0.8150633855331841,0.8199549887471868,0.8150943396226416,0.8053691275167785,0.8102025506376593,0.6958490566037736,0.6875466070096943,0.6916729182295573
Blues_08,0.9929768989569335,0.7531548803572296,0.8565967430306377,0.9586466165413534,0.9514925373134329,0.9550561797752809,0.7406015037593985,0.7350746268656716,0.7378277153558052,0.46616541353383456,0.4626865671641791,0.46441947565543074,0.3508771929824561,0.3482587064676617,0.3495630461922597
Blues_09,0.9534926776887046,0.7870318015801457,0.862302218501465,0.986897519887693,0.9952807928268051,0.9910714285714286,0.6626111371080955,0.6682397357243983,0.6654135338345866,0.6083294337856808,0.6134969325153374,0.6109022556390977,0.41226017781937296,0.415762151958471,0.41400375939849626
Blues_10,0.9643046085116388,0.8103612225995678,0.8806560061198607,0.9854486661277284,0.9670765569218565,0.9761761761761762,0.746160064672595,0.732249107497025,0.7391391391391391,0.6042845594179467,0.5930186433954779,0.5985985985985987,0.45068714632174617,0.4422848076160254,0.44644644644644643
Classical_01,0.9251675559904728,0.8324694311536417,0.876374034787019,0.9795918367346939,0.9482288828337875,0.9636552440290758,0.8254750175932442,0.7990463215258855,0.8120456905503634,0.6783954961294862,0.6566757493188011,0.6673589477327796,0.5784658691062632,0.5599455040871935,0.569055036344756
