piece_id,p_frame,r_frame,f_frame,p_note_on,r_note_on,f_note_on,p_note_on_off,r_note_on_off,f_note_on_off,p_note_on_vel,r_note_on_vel,f_note_on_vel,p_note_on_off_vel,r_note_on_off_vel,f_note_on_off_vel
Blues_01,0.7165502201041961,0.8510000479639311,0.7780092085069064,0.9639879959986662,0.9488021004266491,0.9563347667879589,0.6938979659886629,0.6829668526419429,0.6883890175322528,0.5855285095031677,0.5763045618641287,0.5808799206086669,0.4341447149049683,0.42730554643912044,0.43069798213695004
Blues_02,0.7987682226323538,0.8822694060789299,0.8384449620164993,0.8865647626709574,0.9624454148471616,0.9229480737018426,0.5494770716009654,0.5965065502183406,0.5720268006700168,0.7264682220434433,0.788646288209607,0.7562814070351759,0.4416733708769107,0.4794759825327511,0.4597989949748744
Blues_03,0.8377346420646503,0.948689795687362,0.8897664962763615,0.9798260869565217,0.9996451383960255,0.9896363955735114,0.7241739130434782,0.7388218594748048,0.7314245564728614,0.5005217391304347,0.5106458481192335,0.505533110837871,0.38504347826086954,0.3928317955997161,0.38889864746179514
Blues_04,0.7683528018037528,0.9108453384071759,0.8335532907237866,0.9737454303755401,0.9676354029062088,0.97068080172271,0.7331339315387172,0.7285336856010568,0.7308265694881564,0.6251246261216351,0.6212021136063408,0.6231571972834189,0.47623795280824194,0.4732496697490092,0.47473910882888853
Blues_05,0.8403500610571611,0.9240237216068031,0.8802028215337998,0.9870517928286853,0.998991935483871,0.9929859719438877,0.7626162018592297,0.7718413978494624,0.7672010688042752,0.5102921646746348,0.5164650537634409,0.5133600534402138,0.3934262948207171,0.39818548387096775,0.39579158316633267
Blues_06,0.7423637787640324,0.9015558122155037,0.8142519660881749,0.969741159314619,0.9729334308705194,0.971334672265839,0.7200145825738243,0.7223847841989759,0.7211977359868542,0.5599708348523514,0.5618141916605706,0.560890998721928,0.4283631060882246,0.4297732260424287,0.4290670074858499
Blues_07,0.9766868617554377,0.9136295683167648,0.9441064804713069,0.9319631467044649,0.9806114839671887,0.9556686046511628,0.8221119773210489,0.8650260999254288,0.8430232558139535,0.8348688873139617,0.8784489187173751,0.8561046511627907,0.7328136073706591,0.7710663683818046,0.7514534883720931
Blues_08,0.9741966143491998,0.9203635392903946,0.9465152555063331,0.9821428571428571,0.9577114427860697,0.9697732997481108,0.9107142857142857,0.8880597014925373,0.8992443324937027,0.5714285714285714,0.5572139303482587,0.5642317380352645,0.5280612244897959,0.5149253731343284,0.521410579345088
Blues_09,0.8772309132973449,0.9734706664425326,0.9228484712393067,0.9938823529411764,0.9966965549787635,0.9952874646559849,0.8456470588235294,0.8480415290231241,0.84684260131951,0.6494117647058824,0.6512505899008967,0.6503298774740811,0.5538823529411765,0.5554506842850401,0.5546654099905749
Blues_10,0.8912037300278615,0.9678048780487805,0.9279261144988455,0.9834645669291339,0.9908766362554542,0.9871566884015016,0.8606299212598425,0.8671162237207457,0.8638608970559178,0.6551181102362205,0.660055533518445,0.657577553843114,0.5692913385826772,0.5735819119397064,0.5714285714285715
Classical_01,0.837693755039871,0.9319677033492823,0.8823196338413627,0.9546666666666667,0.9754768392370572,0.9649595687331536,0.7526666666666667,0.7690735694822888,0.7607816711590297,0.6466666666666666,0.6607629427792916,0.6536388140161726,0.49733333333333335,0.5081743869209809,0.5026954177897575
Classical_02,0.9596831440371709,0.9159288628839788,0.9372956534755651,0.9763181411974977,0.9798206278026906,0.9780662488809311,0.8990169794459338,0.9022421524663677,0.9006266786034021,0.7931188561215371,0.7959641255605381,0.7945389435989259,0.7332439678284183,0.7358744394618834,0.73455684870188
