piece_id,p_frame,r_frame,f_frame,p_note_on,r_note_on,f_note_on,p_note_on_off,r_note_on_off,f_note_on_off,p_note_on_vel,r_note_on_vel,f_note_on_vel,p_note_on_off_vel,r_note_on_off_vel,f_note_on_off_vel
RANDOM_P01_D0,0.7607528755663995,0.9187573665600269,0.8323227700873279,0.8144329896907216,0.9404761904761905,0.8729281767955801,0.6288659793814433,0.7261904761904762,0.6740331491712707,0.15463917525773196,0.17857142857142858,0.16574585635359115,0.15463917525773196,0.17857142857142858,0.16574585635359115
RANDOM_P01_D1,0.7949120838009727,0.8935991252418202,0.8413716638948284,0.8571428571428571,0.9176470588235294,0.8863636363636362,0.6593406593406593,0.7058823529411765,0.6818181818181818,0.5274725274725275,0.5647058823529412,0.5454545454545454,0.43956043956043955,0.47058823529411764,0.45454545454545453
RANDOM_P01_D2,0.7654430789133247,0.7961483474896981,0.7804938373387197,0.8072289156626506,0.8481012658227848,0.8271604938271606,0.6024096385542169,0.6329113924050633,0.6172839506172839,0.5783132530120482,0.6075949367088608,0.5925925925925926,0.4578313253012048,0.4810126582278481,0.4691358024691358
RANDOM_P02_D0,0.7389875362813727,0.728722956477818,0.7338193531979825,0.7772020725388601,0.9146341463414634,0.8403361344537815,0.48186528497409326,0.5670731707317073,0.5210084033613445,0.14507772020725387,0.17073170731707318,0.1568627450980392,0.09844559585492228,0.11585365853658537,0.10644257703081232
RANDOM_P02_D1,0.7464112488364117,0.6409609154781438,0.6896785875961974,0.8263473053892215,0.8165680473372781,0.8214285714285715,0.4311377245508982,0.4260355029585799,0.42857142857142855,0.5089820359281437,0.5029585798816568,0.5059523809523809,0.281437125748503,0.2781065088757396,0.27976190476190477
RANDOM_P02_D2,0.8139404159640248,0.6703421573166113,0.7351950150011539,0.8701298701298701,0.8375,0.8535031847133757,0.5194805194805194,0.5,0.5095541401273885,0.6103896103896104,0.5875,0.5987261146496815,0.3961038961038961,0.38125,0.3885350318471337
RANDOM_P03_D0,0.7119738264247948,0.6843080551422074,0.6978668575518969,0.8115942028985508,0.8888888888888888,0.8484848484848485,0.4420289855072464,0.48412698412698413,0.46212121212121215,0.15942028985507245,0.1746031746031746,0.16666666666666666,0.09420289855072464,0.10317460317460317,0.0984848484848485
RANDOM_P03_D1,0.7348447672326365,0.630406107041621,0.6786307743436357,0.7934782608695652,0.8488372093023255,0.8202247191011235,0.38405797101449274,0.4108527131782946,0.3970037453183521,0.5,0.5348837209302325,0.5168539325842696,0.2572463768115942,0.2751937984496124,0.26591760299625467
RANDOM_P03_D2,0.7769659292749879,0.5399635292467386,0.6371385537183244,0.848780487804878,0.7280334728033473,0.7837837837837837,0.4146341463414634,0.35564853556485354,0.3828828828828829,0.6536585365853659,0.5606694560669456,0.6036036036036037,0.33170731707317075,0.28451882845188287,0.3063063063063063
RANDOM_P04_D0,0.7122942014140455,0.5998274846419255,0.6512408775796892,0.8126721763085399,0.8727810650887574,0.8416547788873039,0.3443526170798898,0.3698224852071006,0.35663338088445073,0.15977961432506887,0.17159763313609466,0.16547788873038516,0.07988980716253444,0.08579881656804733,0.08273894436519258
