piece_id,p_frame,r_frame,f_frame,p_note_on,r_note_on,f_note_on,p_note_on_off,r_note_on_off,f_note_on_off,p_note_on_vel,r_note_on_vel,f_note_on_vel,p_note_on_off_vel,r_note_on_off_vel,f_note_on_off_vel
BuiJL06M,0.6708154012565879,0.9270983091387931,0.7784047664192836,0.9938891313836753,0.9636055861193398,0.978513107004727,0.8843299869052815,0.8573846804909014,0.8706489041684573,0.9864687909209952,0.9564113415150233,0.9712075633863343,0.8773461370580532,0.8506136267456623,0.8637730984099699
ChenGuang03M,0.5683001670970682,0.9315630633771252,0.7059409602451562,0.9977917981072555,0.9690563725490197,0.9832141746969227,0.9384858044164038,0.9114583333333334,0.9247746347528755,0.9905362776025236,0.9620098039215687,0.9760646565122785,0.9318611987381703,0.9050245098039216,0.9182468138016786
ChenGuang06M,0.7090017608545495,0.9008751761477416,0.7935042381416415,0.9949177877428999,0.970828471411902,0.982725527831094,0.9136023916292975,0.8914819136522754,0.902406614498745,0.9898355754857997,0.9658693115519253,0.9777055957478223,0.9094170403587444,0.8873978996499416,0.8982725527831095
Chon08M,0.6158092815698609,0.8360961850239232,0.7092414800679806,0.9848700605197579,0.8838658146964856,0.9316383229499915,0.8524385902456391,0.7650159744408945,0.8063647078632767,0.9702741189035244,0.8707667731629393,0.9178312847280686,0.8405126379494482,0.7543130990415335,0.7950833473648763
Huang10M,0.5371789493005389,0.9429421308815576,0.6844421985474987,0.9883926318445622,0.9147594581971041,0.9501516070345664,0.8019177390865506,0.742176553012611,0.7708914493632506,0.9717385818824124,0.8993460999532928,0.9341419041843542,0.7890487004794348,0.7302662307333022,0.758520315342632
Huang18M,0.47340722449288525,0.9299502150070508,0.6274169898724079,0.9824077999152183,0.9070450097847358,0.9432234432234432,0.8350996184824078,0.7710371819960861,0.8017908017908018,0.9590928359474353,0.8855185909980431,0.9208384208384207,0.8166596015260704,0.7540117416829746,0.784086284086284
KOLESO06M_18-1,0.4537966268144527,0.9308526289581495,0.610144094356768,0.9959413050265377,0.9611328713467912,0.9782275375651641,0.9431782703715267,0.9102139198553781,0.9264029438822446,0.9915704027474243,0.9569147333534197,0.9739343759582949,0.9397439900093663,0.9068996685748719,0.9230297454768476
KOLESO06M_18-4,0.6397096639593219,0.9028829692528932,0.7488470363723108,0.9958432304038005,0.9716106604866744,0.9835777126099706,0.9228028503562945,0.9003476245654692,0.9114369501466275,0.9931710213776722,0.9690034762456546,0.9809384164222874,0.9201306413301663,0.8977404403244496,0.9087976539589444
KabuliL10M,0.5461310260521195,0.9192938371004756,0.6852004481744535,0.9919011082693947,0.964759535655058,0.9781420765027322,0.8572037510656436,0.8337479270315091,0.8453131567885666,0.9825234441602728,0.9556384742951907,0.9688944934846574,0.8486786018755328,0.8254560530679934,0.8369062631357713
KaszoS16M,0.7582468701332848,0.841092140982209,0.7975238257317904,0.9817470664928292,0.8905972797161443,0.933953488372093,0.833116036505867,0.755765819041987,0.7925581395348836,0.9569752281616688,0.8681253696037847,0.9103875968992248,0.8122555410691004,0.7368421052631579,0.7727131782945736
