model,midiset,audioset,piece_id,p_frame,r_frame,f_frame,p_note_on,r_note_on,f_note_on,p_note_on_off,r_note_on_off,f_note_on_off,p_note_on_vel,r_note_on_vel,f_note_on_vel,p_note_on_off_vel,r_note_on_off_vel,f_note_on_off_vel
Kong,maetest,maestro,ChenGuang03M,0.9006309894330555,0.9482464964790486,0.9238256043006996,0.9950171286203676,0.9788602941176472,0.9868725868725868,0.9280597944565556,0.9129901960784312,0.9204633204633204,0.9735284957957022,0.9577205882352942,0.9655598455598456,0.9081283089380257,0.8933823529411765,0.9006949806949808
Kong,maetest,maestro,ChenGuang06M,0.9122315927986124,0.9426438230858613,0.9271883909953614,0.990279823269514,0.9807467911318551,0.9854902535541552,0.9131075110456554,0.9043173862310384,0.9086911915579656,0.9799705449189984,0.970536756126021,0.9752308368752748,0.9063328424153166,0.8976079346557759,0.9019492891689872
Kong,maetest,maestro,Chon08M,0.840345673587462,0.907461676691432,0.8726150440234566,0.9780106510908778,0.9094249201277956,0.9424716496978728,0.8314722556261811,0.7731629392971247,0.8012581739922192,0.94880604707095,0.8822683706070288,0.9143282840824436,0.8079367806218862,0.7512779552715655,0.7785779322903733
Kong,maetest,maestro,Huang10M,0.8427433130363136,0.9651162790697676,0.8997881185463322,0.965055050263284,0.9416160672582904,0.953191489361702,0.7642412637625658,0.7456795889771135,0.7548463356973996,0.9418382000957396,0.9189631013545072,0.9302600472813236,0.7455720440402106,0.7274638019617001,0.7364066193853428
Kong,maetest,maestro,Huang18M,0.9180214727431452,0.9332212028779118,0.9255589386990528,0.973225404732254,0.9176125244618396,0.944601128122482,0.8453715234537152,0.7970645792563601,0.8205076551168413,0.939186384391864,0.8855185909980431,0.911563255439162,0.815068493150685,0.7684931506849315,0.7910958904109591
Kong,maetest,maestro,KOLESO06M_18-1,0.9005447838023336,0.9503406441683075,0.9247728649303452,0.9862005519779208,0.968966556191624,0.9775075987841946,0.9144434222631096,0.8984633925881289,0.9063829787234042,0.9751609935602576,0.95811991563724,0.9665653495440728,0.9043238270469182,0.8885206387466105,0.8963525835866262
Kong,maetest,maestro,KOLESO06M_18-4,0.8728706825265569,0.939697322467986,0.9050521039440708,0.9917767988252568,0.9782734646581692,0.9849788537261192,0.904258443465492,0.891946697566628,0.8980603762578387,0.9797356828193832,0.966396292004635,0.9730202712556512,0.8942731277533039,0.8820973348783314,0.8881435029896456
Kong,maetest,maestro,KabuliL10M,0.9139775462117108,0.9299606405210324,0.9218998233372734,0.988240235195296,0.9755389718076284,0.9818485291049448,0.866442671146577,0.8553067993366501,0.8608387231379095,0.9714405711885762,0.9589552238805972,0.9651575213853536,0.8521629567408652,0.8412106135986733,0.8466513665762571
Kong,maetest,maestro,KaszoS16M,0.7801855259698802,0.9321338029748952,0.8494178498778456,0.9687691365584812,0.9355410999408634,0.9518652226233454,0.775260257195346,0.7486694263749261,0.7617328519855595,0.9301898346601348,0.8982850384387936,0.91395908543923,0.7421922841396204,0.716735659373152,0.7292418772563177
Kong,maetest,maestro,LeungM06M,0.8780565589508282,0.898937871478451,0.8883745279384699,0.9769150052465896,0.8956228956228957,0.934504391468005,0.843389296956978,0.7732082732082732,0.8067754077791719,0.9535676810073452,0.8742183742183742,0.9121706398996235,0.8237145855194123,0.7551707551707552,0.7879548306148054
Kong,maetest,maestro,LeungR02M,0.9303077649794702,0.9582319697593472,0.9440634218289086,0.9941030415890753,0.9825153374233128,0.98827522369639,0.9506517690875232,0.9395705521472392,0.9450786794199322,0.9847920546244568,0.9733128834355828,0.9790188213514348,0.9419615145872128,0.9309815950920244,0.9364393705646404
Kong,maetest,maestro,Levitsky05M,0.8916883441436734,0.9382754416581004,0.9143888872710328,0.9841516469857056,0.9786773794808404,0.9814068794546018,0.8946550652579242,0.8896786155747837,0.8921599008366905,0.9763828464885022,0.9709517923362176,0.9736597458940192,0.8884400248601616,0.8834981458590853,0.8859621939882243
Kong,maetest,maestro,Lin11M,0.9473450124780708,0.9700729705385246,0.958574289507437,0.9582629674306392,0.9372345445965078,0.9476321126088512,0.8755126658624849,0.8563001415762151,0.8657998329953477,0.9232810615199036,0.9030202925908448,0.9130382917809852,0.8451145958986731,0.8265691363850873,0.8357389955863056
Kong,maetest,maestro,LuoJ09M,0.93077688281084,0.9759591284930912,0.9528326836900398,0.973739251684871,0.9721577726218096,0.9729478694995936,0.9040204508482454,0.902552204176334,0.903285730871938,0.9416686033000232,0.9401392111368908,0.940903285730872,0.8754357425052289,0.8740139211136891,0.8747242540345989
Kong,maetest,maestro,MunA12M,0.9392274251084012,0.8940952975492148,0.9161058374941756,0.984390243902439,0.9450515142054324,0.964319847085059,0.8985365853658537,0.862628785513581,0.8802166294998407,0.9339837398373984,0.8966593818295349,0.9149410640331316,0.8526829268292683,0.8186075554167968,0.835297865562281
Kong,maetest,maestro,Nikiforov14M,0.9327364442930596,0.9469515458400232,0.9397902443608256,0.985996705107084,0.9591346153846154,0.9723801787164909,0.8830313014827018,0.8589743589743589,0.8708367181153533,0.9827018121911038,0.9559294871794872,0.9691307879772544,0.8789126853377265,0.8549679487179487,0.8667749796913078
Kong,maetest,maestro,WongWY08M,0.9485603640566556,0.9800342823401884,0.9640405021152646,0.9788732394366196,0.9737853107344632,0.9763226464257392,0.90436165379373,0.8996610169491526,0.9020052112835618,0.9527487505679236,0.9477966101694916,0.950266228616744,0.8802816901408451,0.8757062146892656,0.8779879913900533
Kong,maetest,maestro,YeF11M,0.920934430432202,0.9381824296283576,0.9294784206767362,0.9783244452090144,0.9301602878639188,0.9536346105474972,0.8998795802511612,0.8555773634281976,0.8771694474721221,0.9437467744710132,0.8972849198560681,0.9199295715603254,0.8699466712540856,0.8271180896303566,0.8479919510354658
Kong,maetest,maestro,ZhangH05M,0.8698397822109162,0.9343704307389918,0.9009510822460796,0.9888924151063154,0.9701120797011208,0.9794122269369796,0.902253252935576,0.885118306351183,0.8936036460788936,0.9784195493494128,0.959838107098381,0.969039761118969,0.8933671850206284,0.8764009962640099,0.8848027659908848
T5,maetest,maestro,BuiJL06M,0.6708154012565879,0.9270983091387932,0.7784047664192836,0.9938891313836752,0.9636055861193398,0.978513107004727,0.8843299869052815,0.8573846804909014,0.8706489041684573,0.9864687909209952,0.9564113415150232,0.9712075633863344,0.8773461370580532,0.8506136267456623,0.8637730984099699
T5,maetest,maestro,ChenGuang03M,0.5683001670970682,0.9315630633771252,0.7059409602451562,0.9977917981072556,0.9690563725490196,0.9832141746969228,0.9384858044164038,0.9114583333333334,0.9247746347528756,0.9905362776025236,0.9620098039215688,0.9760646565122784,0.9318611987381704,0.9050245098039216,0.9182468138016786
T5,maetest,maestro,ChenGuang06M,0.7090017608545495,0.9008751761477416,0.7935042381416415,0.9949177877429,0.970828471411902,0.982725527831094,0.9136023916292976,0.8914819136522754,0.902406614498745,0.9898355754857996,0.9658693115519252,0.9777055957478225,0.9094170403587444,0.8873978996499416,0.8982725527831095
T5,maetest,maestro,Chon08M,0.6158092815698609,0.8360961850239232,0.7092414800679806,0.984870060519758,0.8838658146964856,0.9316383229499916,0.8524385902456391,0.7650159744408945,0.8063647078632767,0.9702741189035244,0.8707667731629393,0.9178312847280686,0.8405126379494482,0.7543130990415335,0.7950833473648763
T5,maetest,maestro,Huang10M,0.5371789493005389,0.9429421308815576,0.6844421985474987,0.9883926318445622,0.914759458197104,0.9501516070345664,0.8019177390865506,0.742176553012611,0.7708914493632506,0.9717385818824124,0.8993460999532928,0.9341419041843542,0.7890487004794348,0.7302662307333022,0.758520315342632
T5,maetest,maestro,Huang18M,0.4734072244928852,0.9299502150070508,0.6274169898724079,0.9824077999152184,0.9070450097847358,0.9432234432234432,0.8350996184824078,0.7710371819960861,0.8017908017908018,0.9590928359474352,0.8855185909980431,0.9208384208384208,0.8166596015260704,0.7540117416829746,0.784086284086284
T5,maetest,maestro,KOLESO06M_18-1,0.4537966268144527,0.9308526289581496,0.610144094356768,0.9959413050265375,0.9611328713467912,0.978227537565164,0.9431782703715268,0.910213919855378,0.9264029438822446,0.9915704027474244,0.9569147333534196,0.9739343759582948,0.9397439900093664,0.906899668574872,0.9230297454768476
T5,maetest,maestro,KOLESO06M_18-4,0.6397096639593219,0.9028829692528932,0.7488470363723108,0.9958432304038004,0.9716106604866744,0.9835777126099706,0.9228028503562944,0.9003476245654692,0.9114369501466276,0.9931710213776722,0.9690034762456546,0.9809384164222874,0.9201306413301664,0.8977404403244496,0.9087976539589444
T5,maetest,maestro,KabuliL10M,0.5461310260521195,0.9192938371004756,0.6852004481744535,0.9919011082693948,0.964759535655058,0.9781420765027322,0.8572037510656436,0.8337479270315091,0.8453131567885666,0.9825234441602728,0.9556384742951908,0.9688944934846574,0.8486786018755328,0.8254560530679934,0.8369062631357713
T5,maetest,maestro,KaszoS16M,0.7582468701332848,0.841092140982209,0.7975238257317904,0.9817470664928292,0.8905972797161443,0.933953488372093,0.833116036505867,0.755765819041987,0.7925581395348836,0.9569752281616688,0.8681253696037847,0.9103875968992248,0.8122555410691004,0.7368421052631579,0.7727131782945736
T5,maetest,maestro,LeungM06M,0.6030281534877925,0.8383552333484368,0.7014813864930112,0.9850340136054422,0.8706108706108706,0.9242946508362055,0.8481632653061224,0.7496392496392497,0.7958636537725009,0.9717006802721088,0.8588263588263588,0.9117834801480914,0.8359183673469388,0.7388167388167388,0.7843738031405592
T5,maetest,maestro,LeungR02M,0.4801435986379809,0.9393939393939394,0.6354801821227682,0.9990589711417815,0.9769938650306748,0.9879032258064516,0.9639272271016311,0.942638036809816,0.9531637717121588,0.9962358845671268,0.974233128834356,0.9851116625310172,0.9614178168130488,0.9401840490797546,0.950682382133995
T5,maetest,maestro,Levitsky05M,0.5029496811504401,0.9314025483493104,0.6531849082541892,0.9955342902711324,0.9644622991347342,0.9797520012556898,0.928548644338118,0.8995673671199012,0.91382828441375,0.99170653907496,0.9607540173053152,0.9759849317218646,0.9250398724082934,0.896168108776267,0.9103751373410768
T5,maetest,maestro,Lin11M,0.6521314101998539,0.935085570860364,0.7683872832249761,0.980127388535032,0.9077394997640396,0.942545632733064,0.9121019108280256,0.8447380840018877,0.877128506676467,0.953375796178344,0.8829636621047664,0.916819796643391,0.8904458598726115,0.8246814535158093,0.8563028298419699
T5,maetest,maestro,LuoJ09M,0.5357309321125158,0.948627067752928,0.6847524159003523,0.9869942196531792,0.9508120649651972,0.9685653509808556,0.9176300578034682,0.8839907192575406,0.9004963365634603,0.9605009633911368,0.9252900232018562,0.9425667690853226,0.8928227360308285,0.8600928074245939,0.8761522098794611
T5,maetest,maestro,MunA12M,0.6564264802342138,0.883256735084868,0.753132987339565,0.9811570247933884,0.9266312831720264,0.9531149646756584,0.8806611570247934,0.8317202622541368,0.8554913294797688,0.9596694214876031,0.9063378083047144,0.9322414900449584,0.8618181818181818,0.8139244458320325,0.8371868978805396
T5,maetest,maestro,Nikiforov14M,0.5500559766821362,0.9182907249598616,0.6880000493495118,0.9932489451476794,0.9431089743589745,0.9675297986025484,0.8388185654008439,0.7964743589743589,0.8170982326346076,0.9873417721518988,0.9375,0.9617755856966708,0.8337552742616033,0.7916666666666666,0.8121660501438552
T5,maetest,maestro,WongWY08M,0.506061075300627,0.964849585130806,0.6639054725613917,0.9931442080378252,0.9493785310734464,0.9707683419988444,0.9193853427895982,0.8788700564971751,0.8986712882726748,0.9735224586288416,0.9306214689265536,0.9515886770652802,0.9016548463356974,0.8619209039548023,0.8813402657423455
T5,maetest,maestro,YeF11M,0.7232263574644259,0.8937091257745532,0.799480254304144,0.9856399210195655,0.8981027150801439,0.9398373983739836,0.9032489678693232,0.8230291135099771,0.8612751390671802,0.9687668282175552,0.8827281648675172,0.9237483953786906,0.8885298869143781,0.8096172718351324,0.8472400513478818
T5,maetest,maestro,ZhangH05M,0.5261500943773164,0.9153742898918956,0.6682152230971128,0.9951737451737452,0.9629514321295144,0.9787974683544304,0.935971685971686,0.9056662515566624,0.9205696202531646,0.9877734877734876,0.955790784557908,0.9715189873417722,0.9292149292149292,0.8991282689912827,0.9139240506329114
Toyama,maetest,maestro,BuiJL06M,0.9724830576140104,0.9374992048244888,0.9546707434386752,0.9978438982319966,0.9792636479052051,0.9884664673216574,0.9448037947391116,0.9272111722386795,0.9359248184536524,0.9909443725743856,0.972492594159966,0.981631781290047,0.938766709788702,0.9212865002115954,0.9299444681759932
Toyama,maetest,maestro,ChenGuang03M,0.9691596851992892,0.950587157242602,0.9597835815642064,0.9975170701427684,0.9846813725490196,0.9910576626580327,0.9714463066418374,0.9589460784313726,0.9651557200123342,0.9494103041589076,0.9371936274509804,0.9432624113475176,0.9239602731222843,0.9120710784313726,0.917977181621955
Toyama,maetest,maestro,ChenGuang06M,0.950582721053965,0.9275754654008752,0.9389381749020884,0.9976303317535544,0.9824970828471412,0.990005878894768,0.951718009478673,0.9372812135355892,0.9444444444444444,0.98489336492891,0.9699533255542592,0.977366255144033,0.939277251184834,0.925029171528588,0.9320987654320988
Toyama,maetest,maestro,Chon08M,0.9366873455629248,0.8643954605167771,0.8990905767297322,0.996498599439776,0.9092651757188498,0.9508853992649516,0.8958333333333334,0.8174121405750798,0.8548279318409623,0.983718487394958,0.8976038338658147,0.938690277313732,0.885329131652661,0.8078274760383387,0.8448045439358504
Toyama,maetest,maestro,Huang10M,0.943451719661798,0.9283396430502976,0.9358346769983876,0.9959949937421776,0.929238673517048,0.961459465990093,0.8903629536921152,0.8306865950490425,0.8594901534372358,0.983479349186483,0.9175618869687062,0.9493777938866738,0.8788485607008761,0.819943951424568,0.8483750151020901
Toyama,maetest,maestro,Huang18M,0.9753219980249216,0.86499044025917,0.9168488859996454,0.994394135403191,0.9025440313111546,0.9462453836684448,0.9027598102630444,0.8193737769080235,0.859048009848174,0.9780077619663649,0.8876712328767123,0.930652441526467,0.8878827080638206,0.8058708414872798,0.8448912597455888
Toyama,maetest,maestro,KOLESO06M_18-1,0.9636357396964116,0.953373622145266,0.958477213382409,0.9984548825710754,0.9734859897559506,0.9858123569794052,0.9762051915945612,0.9517927086471828,0.9638443935926774,0.9938195302843016,0.968966556191624,0.9812356979405036,0.9721878862793571,0.9478758662247664,0.9598779557589628
Toyama,maetest,maestro,KOLESO06M_18-4,0.9375889523004298,0.9112648086009724,0.9242394777052368,0.9985259433962264,0.98117033603708,0.989772063120982,0.9590212264150944,0.9423522595596756,0.9506136762127412,0.9949882075471698,0.977694090382387,0.9862653419053184,0.9554834905660378,0.9388760139049828,0.9471069549970778
Toyama,maetest,maestro,KabuliL10M,0.9724279413273156,0.9115693790946038,0.9410157064251752,0.9957912457912458,0.9809286898839138,0.9883040935672516,0.9090909090909092,0.8955223880597015,0.9022556390977444,0.9852693602693604,0.9705638474295192,0.9778613199665832,0.8994107744107744,0.8859867330016584,0.8926482873851295
Toyama,maetest,maestro,KaszoS16M,0.8993101779014886,0.8335763803199246,0.8651965350223547,0.9939919893190922,0.8805440567711413,0.933835058011916,0.8744993324432577,0.7746895328208161,0.821574161179053,0.9759679572763684,0.8645771732702543,0.9169018501097522,0.8598130841121495,0.7616794795978711,0.8077767325180307
Toyama,maetest,maestro,LeungM06M,0.9321156114550544,0.8898624696820278,0.9104990983436112,0.9939377965208224,0.9069264069264068,0.9484406438631792,0.9022140221402214,0.8232323232323232,0.8609154929577464,0.9723247232472324,0.8872053872053872,0.9278169014084507,0.8832366895097522,0.8059163059163059,0.8428068410462777
Toyama,maetest,maestro,LeungR02M,0.9708212536239128,0.9692104245418366,0.9700151703385546,0.9996903065964696,0.9901840490797544,0.994914470642626,0.9891607308764324,0.979754601226994,0.9844351980274312,0.9978321461752864,0.9883435582822084,0.9930651872399444,0.9873025704552492,0.977914110429448,0.9825859146247496
Toyama,maetest,maestro,Levitsky05M,0.9537598690544964,0.9472161793884918,0.9504767616191904,0.9937616968184654,0.984548825710754,0.9891338093759702,0.9622582657517156,0.9533374536464772,0.9577770878609128,0.9900187149095446,0.980840543881335,0.9854082583048742,0.9588271990018716,0.9499381953028432,0.954361999379075
Toyama,maetest,maestro,Lin11M,0.986820094827127,0.9373627374578724,0.961455813808639,0.9944317894204,0.9270882491741388,0.95957992428868,0.9508985067071628,0.8865030674846626,0.9175723531566736,0.9746899519109088,0.9086833411986788,0.9405299792404443,0.9331814730447988,0.8699858423784804,0.9004762486262059
Toyama,maetest,maestro,LuoJ09M,0.9726136210244324,0.948566307336314,0.960439464665185,0.997129873236068,0.9672853828306264,0.9819809209751502,0.9483377182492226,0.919953596287703,0.9339300435755508,0.9734513274336284,0.9443155452436196,0.9586621128253444,0.9260942358287492,0.8983758700696056,0.912024496525733
Toyama,maetest,maestro,MunA12M,0.974372927363286,0.8190756546728519,0.8900005847611251,0.9947124917382684,0.9397439900093664,0.9664472628030182,0.9216787838730998,0.8707461754605058,0.8954888425108365,0.9732319894249836,0.9194505151420544,0.9455771391876706,0.9021810971579644,0.8523259444270996,0.8765451918445978
Toyama,maetest,maestro,Nikiforov14M,0.970363305297841,0.92142768926763,0.9452625799776168,0.9975124378109452,0.9639423076923076,0.980440097799511,0.9079601990049752,0.8774038461538461,0.8924205378973106,0.995854063018242,0.9623397435897436,0.9788101059494702,0.9054726368159204,0.875,0.8899755501222493
Toyama,maetest,maestro,WongWY08M,0.9850711717927304,0.9563054389064904,0.9704751917826904,0.9967312631333176,0.9647457627118644,0.980477721635278,0.9628764884426804,0.9319774011299437,0.9471750114836932,0.9736166238617792,0.9423728813559322,0.9577400091869546,0.9404622927854308,0.9102824858757064,0.925126320624713
Toyama,maetest,maestro,YeF11M,0.9686117467581998,0.9086063051846764,0.9376499863397056,0.99540717187776,0.9216552175335296,0.957112526539278,0.9402932344108814,0.870624795551194,0.9041188959660296,0.9791556262144496,0.9066077854105332,0.9414861995753716,0.9254548666313372,0.856885835786719,0.8898513800424629
Toyama,maetest,maestro,ZhangH05M,0.94147643047732,0.9514849349217382,0.9464542241137796,0.9899780770435328,0.9841220423412204,0.9870413739266198,0.955840901973066,0.950186799501868,0.9530054644808744,0.9849671155652991,0.9791407222914073,0.9820452771272444,0.9505167554024428,0.9448941469489416,0.947697111631538
Edwards,maetest,maestro,BuiJL06M,0.9035766382923722,0.933885927301874,0.9184813040989274,0.9834324553950722,0.9796868387642826,0.9815560737757048,0.856839422259983,0.8535759627592044,0.8552045791816834,0.963466440101954,0.9597968683876428,0.961628153487386,0.8398470688190315,0.8366483283961066,0.8382446470214119
Edwards,maetest,maestro,ChenGuang03M,0.8989799025578563,0.9409655474656122,0.919493690598432,0.9892141756548536,0.9834558823529412,0.9863266246735288,0.8893682588597843,0.8841911764705882,0.886772161622369,0.9704160246533128,0.9647671568627452,0.9675833461361192,0.8730354391371341,0.867953431372549,0.8704870179751114
Edwards,maetest,maestro,ChenGuang06M,0.8879253464039966,0.9315434250537714,0.9092115581830248,0.9894210990302674,0.9822053675612602,0.98580002927829,0.8754040552453717,0.8690198366394399,0.8722002635046113,0.9791360564208051,0.971995332555426,0.9755526277265408,0.8674698795180723,0.8611435239206534,0.8642951251646904
Edwards,maetest,maestro,Chon08M,0.8282028969005929,0.8948476074568437,0.8602363992304459,0.963371801304566,0.9201277955271564,0.9412533703733964,0.7991302893460445,0.763258785942492,0.7807827436882098,0.9315939120254224,0.889776357827476,0.910205082114552,0.773540725873892,0.7388178913738019,0.7557807010376665
Edwards,maetest,maestro,Huang10M,0.8338370253961538,0.952469995282096,0.889214159101896,0.964235624123422,0.9633348902382064,0.9637850467289718,0.7143525011687705,0.7136851938346567,0.7140186915887851,0.9289387564282376,0.928070994862214,0.9285046728971964,0.6865357643758766,0.685894441849603,0.686214953271028
Edwards,maetest,maestro,Huang18M,0.9072168371582188,0.8251554764653817,0.8642425599112372,0.9644588045234248,0.9346379647749512,0.9493142516398332,0.8043214862681745,0.7794520547945205,0.7916915126217452,0.922859450726979,0.8943248532289628,0.9083681176704432,0.7705977382875606,0.7467710371819961,0.7584973166368515
Edwards,maetest,maestro,KOLESO06M_18-1,0.9052388455975996,0.94920893596795,0.926702611923808,0.9829631883176148,0.9734859897559506,0.9782016348773842,0.9017341040462428,0.8930400723109371,0.8973660308810173,0.972315181016124,0.9629406447725218,0.9676052073872236,0.8929114694250077,0.8843025007532389,0.8885861338177414
Edwards,maetest,maestro,KOLESO06M_18-4,0.8555540037835024,0.9229062521399712,0.8879547760545007,0.9944166911548632,0.9803012746234068,0.987308533916849,0.8654128709961798,0.8531286210892236,0.8592268417213712,0.9838377901851308,0.969872537659328,0.976805251641138,0.8574786952688804,0.8453070683661645,0.8513493800145879
Edwards,maetest,maestro,KabuliL10M,0.9082699195696786,0.91355658405877,0.9109055812645412,0.9882943143812708,0.9800995024875622,0.984179850124896,0.8365384615384616,0.8296019900497512,0.8330557868442965,0.9607023411371236,0.9527363184079602,0.9567027477102414,0.8139632107023411,0.8072139303482587,0.8105745212323063
Edwards,maetest,maestro,KaszoS16M,0.7032295706490029,0.9193906625086936,0.7969119177029956,0.9676434676434676,0.9373151981076286,0.9522379092820668,0.7002442002442002,0.6782968657599053,0.6890958245719434,0.9163614163614164,0.8876404494382022,0.9017723039951936,0.6599511599511599,0.6392667060910704,0.649444277560829
