piece_id,p_frame,r_frame,f_frame,p_note_on,r_note_on,f_note_on,p_note_on_off,r_note_on_off,f_note_on_off,p_note_on_vel,r_note_on_vel,f_note_on_vel,p_note_on_off_vel,r_note_on_off_vel,f_note_on_off_vel
RANDOM_P01_D0,0.8902869125917453,0.7867250673854448,0.835308321781514,0.7777777777777778,0.9166666666666666,0.8415300546448087,0.5757575757575758,0.6785714285714286,0.6229508196721312,0.18181818181818182,0.21428571428571427,0.19672131147540986,0.1414141414141414,0.16666666666666666,0.1530054644808743
RANDOM_P01_D1,0.8465264893836323,0.6905742873959472,0.7606390368140774,0.7835051546391752,0.8941176470588236,0.8351648351648352,0.5360824742268041,0.611764705882353,0.5714285714285715,0.4845360824742268,0.5529411764705883,0.5164835164835164,0.35051546391752575,0.4,0.37362637362637363
RANDOM_P01_D2,0.7414824447334201,0.7192834917164241,0.730214291812516,0.7021276595744681,0.8354430379746836,0.7630057803468209,0.44680851063829785,0.5316455696202531,0.48554913294797686,0.48936170212765956,0.5822784810126582,0.5317919075144508,0.2978723404255319,0.35443037974683544,0.3236994219653179
RANDOM_P02_D0,0.7932903520282992,0.5856041780735375,0.6738066392052339,0.8103448275862069,0.8597560975609756,0.8343195266272189,0.4540229885057471,0.4817073170731707,0.46745562130177515,0.1724137931034483,0.18292682926829268,0.1775147928994083,0.08045977011494253,0.08536585365853659,0.08284023668639053
RANDOM_P02_D1,0.8715259219668626,0.5487779226788945,0.6734815044270632,0.845679012345679,0.8106508875739645,0.8277945619335346,0.4444444444444444,0.4260355029585799,0.43504531722054385,0.4691358024691358,0.44970414201183434,0.459214501510574,0.29012345679012347,0.2781065088757396,0.28398791540785495
RANDOM_P02_D2,0.8027530828792658,0.589181225005262,0.679582422918184,0.8733333333333333,0.81875,0.8451612903225806,0.47333333333333333,0.44375,0.45806451612903226,0.6466666666666666,0.60625,0.6258064516129032,0.34,0.31875,0.32903225806451614
RANDOM_P03_D0,0.822818898261455,0.5834597023308059,0.6827689324854997,0.8861788617886179,0.8650793650793651,0.8755020080321285,0.4024390243902439,0.39285714285714285,0.39759036144578314,0.1910569105691057,0.1865079365079365,0.1887550200803213,0.08943089430894309,0.0873015873015873,0.08835341365461846
RANDOM_P03_D1,0.8196062675773403,0.5151804253886301,0.6326780268440186,0.8333333333333334,0.813953488372093,0.8235294117647058,0.3412698412698413,0.3333333333333333,0.3372549019607843,0.5238095238095238,0.5116279069767442,0.5176470588235295,0.2222222222222222,0.21705426356589147,0.21960784313725487
RANDOM_P03_D2,0.8758823828144838,0.48389540429829975,0.6233892975258887,0.9020618556701031,0.7322175732217573,0.8083140877598152,0.39690721649484534,0.32217573221757323,0.35565819861431863,0.6443298969072165,0.5230125523012552,0.5773672055427251,0.29896907216494845,0.24267782426778242,0.2678983833718245
RANDOM_P04_D0,0.7926657677199976,0.5690086905287965,0.6624692235138478,0.8545454545454545,0.834319526627219,0.844311377245509,0.3212121212121212,0.3136094674556213,0.31736526946107785,0.15757575757575756,0.15384615384615385,0.155688622754491,0.0696969696969697,0.06804733727810651,0.0688622754491018
