model,genre,midiset,audioset,piece_id,p_frame,r_frame,f_frame,p_note_on,r_note_on,f_note_on,p_note_on_off,r_note_on_off,f_note_on_off,p_note_on_vel,r_note_on_vel,f_note_on_vel,p_note_on_off_vel,r_note_on_off_vel,f_note_on_off_vel
OaF,Folk,genre,disklavier,Folk_02,0.9752316640378548,0.6951427316644708,0.8117044953385093,0.9782608695652174,0.9726224783861672,0.9754335260115607,0.7101449275362319,0.7060518731988472,0.708092485549133,0.6768115942028986,0.6729106628242075,0.6748554913294798,0.4739130434782608,0.4711815561959654,0.472543352601156
OaF,Folk,genre,disklavier,Folk_03,0.9586056402320222,0.8190656481578371,0.883358982250949,0.9664292980671414,0.949050949050949,0.9576612903225806,0.8036622583926755,0.7892107892107892,0.7963709677419354,0.745676500508647,0.7322677322677322,0.7389112903225806,0.6327568667344863,0.6213786213786214,0.6270161290322581
OaF,Folk,genre,disklavier,Folk_04,0.922788326258703,0.8757075041080884,0.8986316769422635,0.8456521739130435,0.9476248477466503,0.8937392303273981,0.6521739130434783,0.730816077953715,0.6892590465249856,0.6032608695652174,0.6760048721071864,0.6375646180356117,0.4630434782608695,0.5188794153471377,0.4893739230327398
OaF,Folk,genre,disklavier,Folk_05,0.9648674263295938,0.9048199743706336,0.9338794491909592,0.9761388286334056,0.907258064516129,0.9404388714733544,0.8524945770065075,0.7923387096774194,0.8213166144200627,0.2928416485900217,0.2721774193548387,0.2821316614420063,0.3101952277657266,0.2883064516129032,0.2988505747126436
OaF,Folk,genre,disklavier,Folk_06,0.8876872568764311,0.8178329054723839,0.8513295409445693,0.6524137931034483,0.5934755332496863,0.621550591327201,0.5186206896551724,0.4717691342534504,0.4940867279894875,0.4731034482758621,0.4303638644918444,0.4507227332457293,0.3737931034482759,0.3400250941028858,0.3561103810775296
OaF,Folk,genre,disklavier,Folk_07,0.846313202247191,0.9185419485147006,0.8809495527270401,0.9897013388259528,0.9458661417322834,0.9672873678912934,0.7147270854788877,0.6830708661417323,0.6985405133366885,0.831101956745623,0.7942913385826772,0.8122798188223452,0.5849639546858908,0.5590551181102362,0.571716155007549
OaF,Folk,genre,disklavier,Folk_08,0.9645870038345944,0.9236548041998291,0.9436772518960131,0.8261327713382508,0.9775561097256856,0.8954882924043404,0.6575342465753424,0.7780548628428927,0.7127355796687606,0.5869336143308747,0.6945137157107232,0.6362078812107368,0.4836670179135932,0.5723192019950125,0.5242718446601942
OaF,Folk,genre,disklavier,Folk_09,0.9210780048444372,0.9051698238207856,0.9130546273991764,0.9398148148148148,0.9144144144144144,0.9269406392694064,0.8321759259259259,0.8096846846846847,0.8207762557077626,0.6759259259259259,0.6576576576576577,0.6666666666666667,0.6134259259259259,0.5968468468468469,0.6050228310502284
OaF,Folk,genre,disklavier,Folk_10,0.9356613756613756,0.8692061931678545,0.901210345266913,0.9744186046511628,0.9088937093275488,0.9405162738496072,0.7790697674418605,0.7266811279826464,0.7519640852974186,0.5395348837209303,0.5032537960954447,0.5207631874298542,0.4325581395348837,0.403470715835141,0.4175084175084175
OaF,Jazz,genre,disklavier,Jazz_01,0.8773851032887705,0.7388199536715995,0.8021625951141368,0.9837067209775968,0.8886844526218951,0.9337844369260512,0.7362525458248472,0.6651333946642134,0.6988883518608022,0.8523421588594705,0.7700091996320148,0.8090865152247463,0.6496945010183299,0.5869365225390984,0.6167230546157564
OaF,Jazz,genre,disklavier,Jazz_02,0.869313203477792,0.7532411913568231,0.8071254993168615,0.9488084730803178,0.8641479099678456,0.9045014724442576,0.7166813768755517,0.6527331189710611,0.6832141354648718,0.8693733451015004,0.7918006430868167,0.8287757677745057,0.6540158870255958,0.5956591639871383,0.6234749684476231
OaF,Jazz,genre,disklavier,Jazz_03,0.8471749192210287,0.7990609941929904,0.8224148528071551,0.9499702203692674,0.8346415489272632,0.8885793871866295,0.7945205479452054,0.6980638409209837,0.743175487465181,0.7742703990470519,0.6802721088435374,0.7242339832869081,0.6611078022632519,0.5808477237048666,0.6183844011142061
OaF,Jazz,genre,disklavier,Jazz_04,0.8625385809196645,0.799663735126746,0.8299119988590892,0.9821348816435908,0.8566419945461629,0.9151061173533084,0.8200089325591782,0.7152317880794702,0.7640449438202247,0.9004019651630192,0.7853525516166732,0.8389513108614232,0.757034390352836,0.6603038566419945,0.7053682896379526
OaF,Jazz,genre,disklavier,Jazz_05,0.9300845571873608,0.7429566824863577,0.8260555934347178,0.9536981358989778,0.8559093362115489,0.9021615472127418,0.6289837642814191,0.5644900161899622,0.5949943117178612,0.7841250751653638,0.7037236913113869,0.7417519908987485,0.5171377029464823,0.464112250404749,0.4891922639362913
OaF,Jazz,genre,disklavier,Jazz_06,0.8435258271154723,0.8069728476669191,0.8248445747800586,0.9591057797164668,0.8392175572519084,0.8951653944020357,0.777535441657579,0.6803435114503816,0.7256997455470737,0.7709923664122137,0.674618320610687,0.7195928753180663,0.6314067611777535,0.5524809160305344,0.5893129770992366
OaF,Jazz,genre,disklavier,Jazz_07,0.885116262197555,0.7593203460509118,0.8174067436056347,0.955758426966292,0.8432465923172243,0.8959842001316657,0.7212078651685393,0.6363073110285006,0.6761026991441738,0.6811797752808989,0.6009913258983891,0.6385780118499013,0.5308988764044944,0.4684014869888476,0.4976958525345622
OaF,Jazz,genre,disklavier,Jazz_08,0.9522313405637732,0.7333668866993167,0.828590019082613,0.9144385026737968,0.8715596330275229,0.8924843423799582,0.6096256684491979,0.581039755351682,0.5949895615866388,0.6962566844919786,0.6636085626911316,0.6795407098121087,0.4759358288770053,0.4536187563710499,0.464509394572025
OaF,Jazz,genre,disklavier,Jazz_09,0.8452188311443947,0.6654321902081327,0.7446270648399101,0.983010533469249,0.9714573539288112,0.9771997973315316,0.6153584777437988,0.6081262592343855,0.611720993075494,0.6221542643560992,0.6148421759570182,0.6184766086809661,0.3856608902480462,0.3811282740094023,0.3833811856105388
OaF,Jazz,genre,disklavier,Jazz_10,0.9190026823065056,0.7634975983742841,0.8340638618575815,0.9724409448818898,0.861484803188839,0.9136063408190224,0.7699662542182227,0.682112605879422,0.7233817701453104,0.8470191226096738,0.750373692077728,0.795772787318362,0.6737907761529809,0.5969108121574489,0.6330250990752972
OaF,Latin,genre,disklavier,Latin_01,0.941537016670168,0.6270791667695448,0.7527886733917579,0.9797441364605544,0.8331822302810517,0.9005389514943655,0.6066098081023454,0.5158658204895739,0.5575698187163155,0.4829424307036247,0.4106980961015412,0.4439000489955904,0.3059701492537313,0.2601994560290118,0.2812346888780009
OaF,Latin,genre,disklavier,Latin_02,0.9263439660941334,0.9693065378241488,0.94733840521027,0.986,0.90625,0.9444444444444444,0.904,0.8308823529411765,0.8659003831417624,0.656,0.6029411764705882,0.6283524904214559,0.6,0.5514705882352942,0.574712643678161
OaF,Latin,genre,disklavier,Latin_03,0.9403772494037724,0.901087232520025,0.9203130894002264,0.9716840536512668,0.8968363136176066,0.9327610872675252,0.8286140089418778,0.7647867950481431,0.7954220314735336,0.3248882265275707,0.2998624484181568,0.3118741058655221,0.2906110283159464,0.2682255845942228,0.2789699570815451
OaF,Latin,genre,disklavier,Latin_04,0.892445689093455,0.9112438599719718,0.9017468166472888,0.9656283566058004,0.9771739130434782,0.971366828741221,0.7518796992481203,0.7608695652173914,0.7563479200432199,0.765843179377014,0.775,0.7703943814154511,0.59828141783029,0.6054347826086957,0.6018368449486764
OaF,Latin,genre,disklavier,Latin_05,0.9220425130854806,0.8991465616280978,0.910450613642218,0.97678916827853,0.9132007233273056,0.9439252336448598,0.8336557059961315,0.779385171790235,0.805607476635514,0.8491295938104448,0.7938517179023508,0.8205607476635514,0.7446808510638298,0.6962025316455697,0.719626168224299
OaF,Latin,genre,disklavier,Latin_06,0.919909575326982,0.8984564433142114,0.9090564570015258,0.9776223776223776,0.9161205766710354,0.945872801082544,0.8671328671328671,0.8125819134993447,0.8389715832205683,0.6125874125874126,0.5740498034076016,0.5926928281461434,0.5524475524475524,0.5176933158584535,0.5345060893098782
OaF,Latin,genre,disklavier,Latin_07,0.9769523497759682,0.8600826751443212,0.9147999674315462,0.94321206743567,0.8635255889520714,0.9016115351993214,0.6903283052351376,0.6320064987814785,0.6598812553011026,0.8748890860692103,0.8009748172217709,0.8363019508057676,0.6379769299023957,0.5840779853777417,0.6098388464800678
OaF,Latin,genre,disklavier,Latin_08,0.9811607928025434,0.9245208855649514,0.951999124870098,0.9757142857142858,0.8734015345268542,0.921727395411606,0.8242857142857143,0.7378516624040921,0.7786774628879891,0.7957142857142857,0.7122762148337596,0.7516869095816464,0.6685714285714286,0.59846547314578,0.631578947368421
OaF,Latin,genre,disklavier,Latin_09,0.8642289513322599,0.8819725427142782,0.8730105984819336,0.9919839679358716,0.953757225433526,0.9724950884086444,0.7434869739478958,0.7148362235067437,0.7288801571709234,0.781563126252505,0.7514450867052023,0.7662082514734774,0.591182364729459,0.5684007707129094,0.5795677799607072
OaF,Latin,genre,disklavier,Latin_10,0.947416597848906,0.8391451861643534,0.8900000934658056,0.9846678023850084,0.7675962815405046,0.8626865671641791,0.8347529812606473,0.650730411686587,0.7313432835820896,0.807495741056218,0.6294820717131474,0.7074626865671643,0.7103918228279387,0.5537848605577689,0.6223880597014925
OaF,Pop,genre,disklavier,Pop_01,0.938735120767364,0.8151609423216839,0.8725947012931208,0.990990990990991,0.9217877094972068,0.9551374819102748,0.8003003003003003,0.744413407821229,0.7713458755426917,0.90990990990991,0.8463687150837989,0.8769898697539797,0.7402402402402403,0.6885474860335196,0.7134587554269175
OaF,Pop,genre,disklavier,Pop_02,0.8408538619145185,0.9115185950413224,0.8747614444692294,0.987034035656402,0.9500780031201248,0.9682034976152624,0.6693679092382496,0.6443057722308893,0.6565977742448331,0.7779578606158833,0.748829953198128,0.7631160572337042,0.546191247974068,0.5257410296411856,0.5357710651828298
OaF,Pop,genre,disklavier,Pop_03,0.922217609051042,0.7922843703323896,0.8523275055759407,0.9709443099273608,0.9021372328458944,0.9352769679300292,0.7167070217917676,0.6659167604049494,0.6903790087463557,0.6876513317191283,0.6389201349831272,0.6623906705539359,0.4987893462469733,0.4634420697412823,0.480466472303207
OaF,Pop,genre,disklavier,Pop_04,0.9734778003606904,0.6918921668362157,0.8088793216226823,0.949,0.8596014492753623,0.9020912547528516,0.577,0.5226449275362319,0.5484790874524715,0.863,0.7817028985507246,0.8203422053231938,0.518,0.4692028985507246,0.4923954372623574
OaF,Pop,genre,disklavier,Pop_05,0.9378032197955312,0.8841618789864363,0.9101929092805006,0.9823529411764704,0.9043321299638988,0.9417293233082706,0.8196078431372549,0.7545126353790613,0.7857142857142857,0.8549019607843137,0.7870036101083032,0.819548872180451,0.7215686274509804,0.6642599277978339,0.6917293233082706
OaF,Pop,genre,disklavier,Pop_06,0.8484529999631227,0.8100661925216533,0.8288153605072137,0.9817158931082982,0.9426063470627954,0.961763692731657,0.6856540084388185,0.6583389601620526,0.6717189114708921,0.80098452883263,0.7690749493585415,0.7847054770926627,0.5738396624472574,0.550979068197164,0.562177058215639
OaF,Pop,genre,disklavier,Pop_07,0.9525311833610844,0.9248397526802428,0.9384812421752456,0.9938366718027736,0.967016491754123,0.9802431610942248,0.9491525423728814,0.9235382308845578,0.9361702127659576,0.5469953775038521,0.5322338830584707,0.5395136778115501,0.5130970724191063,0.4992503748125937,0.5060790273556232
OaF,Pop,genre,disklavier,Pop_08,0.8869188227774226,0.8721578487101006,0.8794764037202893,0.9887640449438202,0.924924924924925,0.9557796741660202,0.8202247191011236,0.7672672672672672,0.7928626842513575,0.7110754414125201,0.6651651651651652,0.687354538401862,0.6019261637239165,0.5630630630630631,0.5818463925523661
OaF,Pop,genre,disklavier,Pop_09,0.9447528243975708,0.882370879992193,0.9124969251244144,0.9617755856966708,0.9252669039145908,0.94316807738815,0.781750924784217,0.7520759193357058,0.7666263603385732,0.7287299630086314,0.701067615658363,0.7146311970979443,0.594327990135635,0.571767497034401,0.5828295042321644
OaF,Pop,genre,disklavier,Pop_10,0.9592798690671032,0.9271703366236396,0.9429518324270408,0.9466666666666668,0.9466666666666668,0.9466666666666668,0.82,0.82,0.82,0.6466666666666666,0.6466666666666666,0.6466666666666666,0.54,0.54,0.54
OaF,Rock,genre,disklavier,Rock_01,0.9396188196298684,0.8372741742283774,0.885499097598223,0.9708454810495628,0.7161290322580646,0.8242574257425742,0.7084548104956269,0.5225806451612903,0.6014851485148515,0.4489795918367347,0.3311827956989247,0.3811881188118812,0.3877551020408163,0.2860215053763441,0.3292079207920792
OaF,Rock,genre,disklavier,Rock_02,0.9578096697784588,0.9259054725698046,0.9415873929033716,0.992548435171386,0.9340813464235624,0.96242774566474,0.819672131147541,0.7713884992987378,0.7947976878612716,0.5827123695976155,0.5483870967741935,0.565028901734104,0.4679582712369597,0.4403927068723702,0.4537572254335261
OaF,Rock,genre,disklavier,Rock_03,0.877866750957047,0.9390097298921822,0.9074094242358236,0.8738948348068869,0.9174401563263312,0.8951382268827455,0.7961842717543043,0.835857352222765,0.8155386081982842,0.7664029781293625,0.8045920859794822,0.7850333651096283,0.7021870637505817,0.7371763556424035,0.719256434699714
OaF,Rock,genre,disklavier,Rock_04,0.8896825092872735,0.7594769105026563,0.8194396677160771,0.918032786885246,0.81421647819063,0.8630136986301371,0.6029143897996357,0.5347334410339257,0.5667808219178083,0.4717668488160291,0.4184168012924071,0.4434931506849315,0.3424408014571949,0.3037156704361874,0.3219178082191781
OaF,Rock,genre,disklavier,Rock_05,0.921301172983878,0.7748663583398402,0.8417627052289021,0.9547657512116317,0.8954545454545455,0.9241594996090696,0.7382875605815832,0.6924242424242424,0.7146207974980454,0.592891760904685,0.556060606060606,0.5738858483189992,0.4378029079159935,0.4106060606060606,0.4237685691946833
OaF,Rock,genre,disklavier,Rock_06,0.9113233481174988,0.8793376903935027,0.8950448475739168,0.9912554653341662,0.9396092362344582,0.964741641337386,0.7682698313554028,0.7282415630550622,0.7477203647416413,0.750156152404747,0.7110716400236826,0.7300911854103342,0.5858838226108682,0.5553582001184133,0.5702127659574469
OaF,Rock,genre,disklavier,Rock_07,0.9091172353878084,0.8894345413764608,0.8991681882734834,0.97224709042077,0.9679144385026738,0.9700759267530148,0.8111011638316921,0.8074866310160428,0.8092898615453327,0.6463742166517458,0.64349376114082,0.644930772666369,0.5452103849597135,0.5427807486631016,0.5439928539526574
OaF,Rock,genre,disklavier,Rock_08,0.9780680350222476,0.8877511138904088,0.9307236320922228,0.9982788296041308,0.9177215189873418,0.9563066776586976,0.8640275387263339,0.7943037974683544,0.8276999175597692,0.7263339070567987,0.6677215189873418,0.6957955482275351,0.6316695352839932,0.5806962025316456,0.6051112943116241
OaF,Rock,genre,disklavier,Rock_09,0.950482402091912,0.7667883078937479,0.848810602247945,0.9500594530321046,0.9345029239766082,0.9422169811320754,0.7288941736028538,0.7169590643274854,0.7228773584905661,0.7419738406658739,0.7298245614035088,0.7358490566037735,0.5766944114149821,0.5672514619883041,0.5719339622641509
OaF,Rock,genre,disklavier,Rock_10,0.9592734298534404,0.8596701068507507,0.9067446848134956,0.9876923076923076,0.8469656992084432,0.911931818181818,0.8215384615384616,0.7044854881266491,0.7585227272727273,0.7184615384615385,0.6160949868073878,0.6633522727272728,0.5723076923076923,0.4907651715039577,0.5284090909090909
OaF,Soul,genre,disklavier,Soul_01,0.960435003910566,0.9603634693446876,0.960399235295578,0.9832904884318766,0.9770114942528736,0.980140935297886,0.9190231362467868,0.913154533844189,0.9160794362588084,0.7403598971722365,0.735632183908046,0.737988468930173,0.7043701799485861,0.6998722860791826,0.7021140294682895
OaF,Soul,genre,disklavier,Soul_02,0.9407027001164256,0.7106813663473703,0.8096721941576982,0.9252669039145908,0.7152682255845942,0.8068269976726145,0.6316725978647687,0.4883081155433287,0.5508145849495734,0.4306049822064057,0.3328748280605227,0.3754848719937936,0.2900355871886121,0.2242090784044016,0.2529092319627619
OaF,Soul,genre,disklavier,Soul_03,0.9143604849618832,0.8662299087359571,0.8896446956511043,0.969626168224299,0.9367945823927766,0.9529276693455798,0.7511682242990654,0.7257336343115124,0.7382319173363949,0.3446261682242991,0.3329571106094808,0.338691159586682,0.2546728971962617,0.2460496613995485,0.2502870264064294
OaF,Soul,genre,disklavier,Soul_04,0.8791312681309573,0.7709071499954574,0.8214700614744179,0.9488372093023256,0.7838616714697406,0.8584955286691216,0.5790697674418605,0.4783861671469741,0.5239347711730667,0.6918604651162791,0.5715658021133525,0.625986322987901,0.4593023255813953,0.3794428434197887,0.4155707522356655
OaF,Soul,genre,disklavier,Soul_05,0.976167839259682,0.638257752359639,0.7718493738527943,0.9662921348314608,0.9684684684684683,0.967379077615298,0.8426966292134831,0.8445945945945946,0.843644544431946,0.6134831460674157,0.6148648648648649,0.6141732283464567,0.5573033707865168,0.5585585585585585,0.5579302587176602
OaF,Soul,genre,disklavier,Soul_06,0.9553894812018568,0.772835124930365,0.8544705895771789,0.9708333333333332,0.8062283737024222,0.8809073724007561,0.6388888888888888,0.5305651672433679,0.5797101449275363,0.8125,0.6747404844290658,0.7372400756143668,0.5319444444444444,0.4417531718569781,0.4826717076244486
OaF,Soul,genre,disklavier,Soul_07,0.9086386904589756,0.926292823869332,0.9173808307175704,0.9841605068637804,0.9282868525896414,0.955407483341876,0.8120380147835269,0.7659362549800797,0.788313685289595,0.7180570221752904,0.6772908366533864,0.6970784213223988,0.617740232312566,0.5826693227091634,0.5996924654023578
OaF,Soul,genre,disklavier,Soul_08,0.9666832973002938,0.756614628982011,0.8488453600218078,0.97429718875502,0.8978534418948927,0.9345146379044684,0.685140562248996,0.6313841598815693,0.6571648690292758,0.7534136546184739,0.694300518134715,0.7226502311248073,0.5341365461847389,0.4922279792746113,0.512326656394453
OaF,Soul,genre,disklavier,Soul_09,0.8946658615136877,0.9257477297342332,0.909941448634484,0.9875346260387812,0.9609164420485176,0.9740437158469945,0.8033240997229917,0.7816711590296496,0.7923497267759563,0.6662049861495845,0.6482479784366577,0.657103825136612,0.5415512465373962,0.5269541778975741,0.534153005464481
