piece_id,p_frame,r_frame,f_frame,p_note_on,r_note_on,f_note_on,p_note_on_off,r_note_on_off,f_note_on_off,p_note_on_vel,r_note_on_vel,f_note_on_vel,p_note_on_off_vel,r_note_on_off_vel,f_note_on_off_vel
BuiJL06M,0.9035766382923722,0.933885927301874,0.9184813040989274,0.9834324553950722,0.9796868387642826,0.9815560737757049,0.856839422259983,0.8535759627592044,0.8552045791816834,0.9634664401019541,0.9597968683876428,0.9616281534873861,0.8398470688190315,0.8366483283961066,0.8382446470214119
ChenGuang03M,0.8989799025578563,0.9409655474656122,0.9194936905984321,0.9892141756548536,0.9834558823529411,0.9863266246735289,0.8893682588597843,0.8841911764705882,0.886772161622369,0.9704160246533128,0.9647671568627451,0.9675833461361192,0.8730354391371341,0.867953431372549,0.8704870179751114
ChenGuang06M,0.8879253464039966,0.9315434250537714,0.9092115581830247,0.9894210990302674,0.9822053675612602,0.9858000292782901,0.8754040552453717,0.8690198366394399,0.8722002635046113,0.9791360564208051,0.9719953325554259,0.9755526277265408,0.8674698795180723,0.8611435239206534,0.8642951251646904
Chon08M,0.8282028969005929,0.8948476074568437,0.8602363992304459,0.963371801304566,0.9201277955271565,0.9412533703733965,0.7991302893460445,0.763258785942492,0.7807827436882098,0.9315939120254223,0.889776357827476,0.9102050821145519,0.773540725873892,0.7388178913738019,0.7557807010376665
Huang10M,0.8338370253961538,0.9524699952820961,0.889214159101896,0.9642356241234221,0.9633348902382064,0.9637850467289718,0.7143525011687705,0.7136851938346567,0.7140186915887851,0.9289387564282375,0.9280709948622139,0.9285046728971963,0.6865357643758766,0.685894441849603,0.686214953271028
Huang18M,0.9072168371582188,0.8251554764653817,0.8642425599112372,0.9644588045234249,0.9346379647749511,0.9493142516398331,0.8043214862681745,0.7794520547945205,0.7916915126217452,0.922859450726979,0.8943248532289628,0.9083681176704431,0.7705977382875606,0.7467710371819961,0.7584973166368515
KOLESO06M_18-1,0.9052388455975997,0.94920893596795,0.9267026119238079,0.9829631883176149,0.9734859897559506,0.9782016348773842,0.9017341040462428,0.8930400723109371,0.8973660308810173,0.9723151810161241,0.9629406447725218,0.9676052073872237,0.8929114694250077,0.8843025007532389,0.8885861338177414
KOLESO06M_18-4,0.8555540037835024,0.9229062521399712,0.8879547760545007,0.9944166911548633,0.9803012746234068,0.987308533916849,0.8654128709961798,0.8531286210892236,0.8592268417213712,0.9838377901851307,0.9698725376593279,0.9768052516411379,0.8574786952688804,0.8453070683661645,0.8513493800145879
KabuliL10M,0.9082699195696786,0.9135565840587699,0.9109055812645411,0.9882943143812709,0.9800995024875622,0.984179850124896,0.8365384615384616,0.8296019900497512,0.8330557868442965,0.9607023411371237,0.9527363184079602,0.9567027477102414,0.8139632107023411,0.8072139303482587,0.8105745212323063
KaszoS16M,0.7032295706490029,0.9193906625086936,0.7969119177029956,0.9676434676434676,0.9373151981076286,0.9522379092820668,0.7002442002442002,0.6782968657599053,0.6890958245719434,0.9163614163614163,0.8876404494382022,0.9017723039951936,0.6599511599511599,0.6392667060910704,0.649444277560829
LeungM06M,0.8685252786302697,0.8957195021189264,0.8819128033039091,0.9596320899335717,0.9033189033189033,0.9306243805748265,0.7956055186509964,0.7489177489177489,0.7715559960356789,0.9261624936126724,0.8718133718133718,0.8981665014866205,0.7698007153806847,0.7246272246272246,0.7465312190287413
LeungR02M,0.9138244684055178,0.9462929001833901,0.9297753153307756,0.9937888198757764,0.9815950920245399,0.9876543209876544,0.9267080745341615,0.9153374233128835,0.9209876543209876,0.9795031055900622,0.9674846625766871,0.9734567901234568,0.9158385093167701,0.904601226993865,0.9101851851851852
Levitsky05M,0.8681333318533483,0.9348449714326695,0.9002549596265963,0.988795518207283,0.9817676143386898,0.9852690339587533,0.8636788048552755,0.857540173053152,0.8605985424096759,0.9803921568627451,0.9734239802224969,0.9768956427353077,0.8565203859321506,0.8504326328800988,0.8534656535897038
Lin11M,0.9518351906758,0.9422308136063234,0.9470086513373716,0.951063829787234,0.9492685228881548,0.9501653282947568,0.850354609929078,0.8487494100991033,0.8495512517713746,0.907565011820331,0.9058518168947617,0.9067076051015588,0.8160756501182033,0.8145351580934403,0.8153046764289088
LuoJ09M,0.9319596965923242,0.9586778533344811,0.9451299868216126,0.9703311867525299,0.9788863109048724,0.9745899745899745,0.8808647654093836,0.888631090487239,0.8847308847308848,0.9250229990800368,0.9331786542923434,0.9290829290829291,0.8408463661453542,0.8482598607888631,0.8445368445368444
MunA12M,0.9414814861885124,0.7973393320345714,0.8634359693111918,0.9743507534466175,0.9487980018732438,0.9614046187915216,0.8605322218659827,0.8379644083671558,0.8490983865865233,0.9230522603398525,0.8988448329690915,0.9107877254033533,0.8162872715613979,0.7948798001873244,0.8054413160392281
Nikiforov14M,0.93534901724657,0.8953027870404676,0.9148878886037608,0.985996705107084,0.9591346153846154,0.9723801787164907,0.8517298187808896,0.8285256410256411,0.8399675060926077,0.9769357495881383,0.9503205128205128,0.9634443541835905,0.8443163097199341,0.8213141025641025,0.8326563769293258
WongWY08M,0.9516376934492262,0.9494445643983626,0.9505398639035635,0.9727800089245873,0.9853107344632769,0.9790052767486247,0.8902275769745649,0.9016949152542373,0.8959245537217918,0.9236947791164659,0.9355932203389831,0.9296059279218593,0.8442659526996876,0.8551412429378531,0.8496687998203659
YeF11M,0.9076628780474183,0.930250862204668,0.9188180668141374,0.9647828274358544,0.9409551848217207,0.9527200463691314,0.8660070434345128,0.8446189074255807,0.8551792663740995,0.9231930236458159,0.9003925417075564,0.9116502442659601,0.8316283749790374,0.8110893032384691,0.8212304380226878
ZhangH05M,0.8659462552545283,0.943119441980872,0.9028867777318831,0.9833907865872767,0.976961394769614,0.9801655473996564,0.8752742087120025,0.8695516811955168,0.8724035608308606,0.973989345032905,0.9676214196762142,0.970794939871935,0.8674396740833594,0.8617683686176837,0.864594721224426
