piece_id,p_frame,r_frame,f_frame,p_note_on,r_note_on,f_note_on,p_note_on_off,r_note_on_off,f_note_on_off,p_note_on_vel,r_note_on_vel,f_note_on_vel,p_note_on_off_vel,r_note_on_off_vel,f_note_on_off_vel
Blues_01,0.8688409769169864,0.6839178272646643,0.765367849238817,0.9750512645249487,0.9363308171972432,0.9552988448016073,0.7703349282296651,0.7397440105021332,0.7547296166080696,0.5748462064251538,0.5520183787331802,0.5632010714883642,0.461038961038961,0.44273055464391203,0.45169931357776655
Blues_02,0.9456851172435795,0.8148954204943758,0.8754322278963883,0.9450171821305842,0.9606986899563319,0.9527934170636639,0.7396907216494846,0.7519650655021834,0.7457773928107406,0.7173539518900344,0.7292576419213974,0.7232568211346904,0.5549828178694158,0.5641921397379913,0.559549588566479
Blues_03,0.952565768106528,0.6730577260679494,0.7887825835557678,0.9668279198341396,0.992902767920511,0.9796918767507004,0.5317899101589495,0.5461320085166785,0.5388655462184875,0.4968901174844506,0.5102909865152591,0.5035014005602242,0.27297857636489287,0.2803406671398155,0.2766106442577031
Blues_04,0.9275761661878799,0.7167232918082295,0.8086306177382534,0.9794957983193278,0.9623513870541611,0.9708479093786441,0.7263865546218488,0.7136723910171731,0.7199733466600032,0.6208403361344538,0.6099735799207398,0.6153589871730801,0.4588235294117647,0.45079260237780716,0.4547726136931534
Blues_05,0.9470850543534102,0.7352786330786044,0.8278488288547207,0.975107865914371,0.9872311827956989,0.9811320754716981,0.719880517756389,0.7288306451612904,0.724327934546669,0.4729505476269499,0.4788306451612903,0.47587243279345465,0.3571191503484899,0.36155913978494625,0.3593254299549174
Blues_06,0.9262494253628423,0.6382189239332097,0.7557198735465895,0.986183719193428,0.9659839063643014,0.975979305247598,0.6755041075429425,0.6616678858814923,0.6685144124168514,0.5593726661687827,0.5479151426481346,0.5535846267553584,0.3905899925317401,0.38258961228968547,0.38654841093865483
Blues_07,0.99534598271365,0.8218958250631351,0.900343261072714,0.9667924528301887,0.9552572706935123,0.9609902475618906,0.8249056603773585,0.8150633855331841,0.8199549887471868,0.8150943396226416,0.8053691275167785,0.8102025506376593,0.6958490566037736,0.6875466070096943,0.6916729182295573
Blues_08,0.9936055248265498,0.7530988355890514,0.8567942930006548,0.9586466165413534,0.9514925373134329,0.9550561797752809,0.7406015037593985,0.7350746268656716,0.7378277153558052,0.46616541353383456,0.4626865671641791,0.46441947565543074,0.3508771929824561,0.3482587064676617,0.3495630461922597
Blues_09,0.9585915962033046,0.7890977214572925,0.8656257570821115,0.986897519887693,0.9952807928268051,0.9910714285714286,0.6626111371080955,0.6682397357243983,0.6654135338345866,0.6083294337856808,0.6134969325153374,0.6109022556390977,0.41226017781937296,0.415762151958471,0.41400375939849626
Blues_10,0.9662362871680245,0.8100551083056969,0.8812795493411125,0.9854486661277284,0.9670765569218565,0.9761761761761762,0.746160064672595,0.732249107497025,0.7391391391391391,0.6042845594179467,0.5930186433954779,0.5985985985985987,0.45068714632174617,0.4422848076160254,0.44644644644644643
Classical_01,0.9253654215266499,0.8323373173970784,0.8763895686219675,0.9795918367346939,0.9482288828337875,0.9636552440290758,0.8254750175932442,0.7990463215258855,0.8120456905503634,0.6783954961294862,0.6566757493188011,0.6673589477327796,0.5784658691062632,0.5599455040871935,0.569055036344756
Classical_02,0.9731528091187872,0.7756171795738924,0.8632284885759989,0.9627272727272728,0.9497757847533632,0.9562076749435666,0.7554545454545455,0.7452914798206278,0.7503386004514672,0.7022727272727273,0.6928251121076233,0.6975169300225733,0.5481818181818182,0.5408071748878924,0.544469525959368
Classical_03,0.9829602664394702,0.91789880454212,0.9493160931823039,0.9870466321243523,0.7612387612387612,0.8595600676818951,0.616580310880829,0.4755244755244755,0.5369430344049634,0.2655440414507772,0.2047952047952048,0.23124647490129724,0.15025906735751296,0.11588411588411589,0.1308516638465877
Classical_04,0.9569575608511033,0.8084764369168039,0.87647302595926,0.9801801801801802,0.8434108527131783,0.9066666666666667,0.8198198198198198,0.7054263565891473,0.7583333333333334,0.4666666666666667,0.4015503875968992,0.43166666666666664,0.4036036036036036,0.34728682170542635,0.37333333333333335
Classical_05,0.97706588230279,0.7333973282137429,0.8378753815503281,0.9847665847665847,0.9629985583853916,0.9737609329446064,0.7960687960687961,0.7784718885151369,0.7871720116618076,0.7764127764127764,0.7592503604036521,0.7677356656948494,0.6329238329238329,0.6189332051898125,0.6258503401360545
Classical_06,0.9908066215416589,0.7515846862923268,0.8547736441057822,0.9629200463499421,0.9834319526627219,0.9730679156908665,0.6593279258400927,0.6733727810650888,0.6662763466042154,0.7415990730011588,0.757396449704142,0.7494145199063232,0.5318655851680185,0.5431952662721894,0.5374707259953162
Classical_07,0.9833578886682468,0.8437599621849201,0.9082260507383567,0.9099307159353349,0.8040816326530612,0.8537378114842904,0.8314087759815243,0.7346938775510204,0.7800650054171181,0.8175519630484989,0.7224489795918367,0.7670639219934995,0.7424942263279446,0.6561224489795918,0.6966413867822319
Classical_08,0.973973592326524,0.7752523639151546,0.8633250920474554,0.9595959595959596,0.9102370146243066,0.9342650103519669,0.7251461988304093,0.6878466969238527,0.7060041407867494,0.5587453482190324,0.5300050428643469,0.5439958592132504,0.4199893673577884,0.3983862834089763,0.40890269151138714
Classical_09,0.952388306674021,0.7348450028088453,0.8295921897221047,0.9448361675653256,0.8894962905115189,0.916331456154465,0.7519701368726669,0.7079265911753222,0.7292839903459373,0.7245956034840315,0.6821554080437329,0.7027353177795655,0.5773537951057652,0.5435376805935181,0.5599356395816573
