piece_id,melody_kor_corr_64,bass_kor_corr_64,ratio_kor_corr_64,melody_ioi_corr,acc_ioi_corr,cloud_diameter_corr,cloud_momentum_corr,tensile_strain_corr,dyn_corr
RANDOM_P01_D0,-0.34074402524794817,,,0.196495105041157,-0.2213708111648328,0.6075974254452391,0.030835541610208055,0.5616888017035482,0.003088937213843556
RANDOM_P01_D1,0.01948288853838163,,,0.16433726275088742,,0.548732981211414,0.029286889349034145,0.5087675955438619,-0.0932158681631708
RANDOM_P01_D2,0.07186501342305864,,,0.2084190624423278,0.11776659221892666,0.2170543498349166,0.19921009536807424,0.33194817409199606,0.006795897366509015
RANDOM_P02_D0,-0.034554754610121835,0.30102657861287013,0.016785600319001913,0.12736806825002972,0.05821767451094714,0.3382052338901915,0.20197032613080967,0.4266910129463259,0.390561587215235
RANDOM_P02_D1,0.014242085053415543,0.19098603308676482,0.18429364170496174,0.09821242378813679,-0.026423944259660378,0.3874591660667577,0.043249490820390236,0.5657172875164834,-0.037506331184302945
RANDOM_P02_D2,0.03593480932527755,0.8890826176589693,0.19867348524610992,0.09596772281621432,0.12696338523309222,0.020377466592610912,0.05758532545877617,0.24824501839248342,0.21201644331009487
RANDOM_P03_D0,0.004743987729637122,0.2827187780540575,-0.01060694409831433,0.20480654686419714,0.0934094448601318,0.26935415300897225,0.1631435357614732,0.49858723513499553,0.10209372231096007
RANDOM_P03_D1,0.01580681569067357,0.42378055645130736,0.1497748553803784,0.034931326423880395,0.04449578013626427,0.31538061565230535,0.1115211556411169,0.43082436329551915,0.1893823528715121
RANDOM_P03_D2,0.0376667754333109,0.15286597721347508,0.054557111364871645,0.27684655598410246,0.09146031185722195,0.09836306197999324,0.1357879390785896,0.3375876981494204,0.1742377845231914
RANDOM_P04_D0,-0.030911118069347664,0.27317822944696435,0.038966397734540456,0.10274651726129516,-0.040118459750177506,0.0665040575416483,0.17614079306448063,-0.3415298664780057,0.4661681469876147
RANDOM_P04_D1,0.06605837570794136,0.17738391090060057,0.21763261649053162,0.05771373577237767,-0.06588138287828085,0.15351911901662899,0.15463775028298563,0.49994877018222933,0.42430488587738785
RANDOM_P04_D2,0.0463499224808824,0.3920655235031062,0.057080499211775146,0.10237458657236667,0.04926361524867765,0.22786560293970304,0.12768803742223886,0.24308254231412588,0.3099914605389388
RANDOM_P05_D0,0.12649129402195908,0.0316107144251699,0.1539901615747378,0.019278042719662245,0.09629733129391131,0.22606630291698765,0.11697252604729848,0.6532875973937114,0.18964767478215258
RANDOM_P05_D1,-0.006731842577514644,0.23750394770339278,0.08699937034003438,-0.16287225564647215,-0.03169440964099428,-0.061371536305795504,0.14008020352556783,-0.05813615179490028,0.6873663243631207
RANDOM_P05_D2,0.2895937679669577,0.22497004273961116,0.27207226537045354,-0.014323212983770515,0.05086384856692905,0.49429253160612563,0.15123471884702655,0.6652660392253602,0.08072407105567982
RANDOM_P06_D0,0.07288271150671896,0.1604426834896966,0.10735354286900194,0.07931567086448957,0.05885165359789266,-0.01551963014761184,0.10430443245972983,0.3447726902603868,0.4028512317526796
RANDOM_P06_D1,-0.007591824097802801,0.14594737451304396,0.08185489747244738,0.09761948285687647,-0.0035898193531467702,-0.054950913451125946,0.1570902356303188,-0.05243892857738246,0.4594566100902877
RANDOM_P06_D2,0.17096834804657354,0.12756214174465694,0.03694369947393479,-0.0608327989914056,0.11970751138105355,0.10683306673083783,0.13613354602475572,0.5018020435865685,0.2100163086297928
RANDOM_P07_D0,0.04074059975478045,0.1048771305459625,0.12088489949742313,0.0474340115789764,0.12627151740736378,-0.059168964206419976,0.1322057734436015,-0.2997972233809634,0.48838418627270136
RANDOM_P07_D1,0.05159264178376074,0.026141607334572013,0.08175567127449003,-0.012318897527576736,0.014514260611001075,0.041627442039215506,0.15229827441155389,0.07378704097745084,0.4628831338573242
RANDOM_P07_D2,0.2245207017493796,0.14795505876345658,0.18817750871917271,0.053617856617833005,0.14207114394569026,0.07654058435093765,0.057861325639403674,0.43664819199200966,0.25879145879512916
RANDOM_P08_D0,0.07524724108610781,0.18400047532362754,0.11875469669142504,-0.021794713856114672,0.16499415372990692,0.040775964545123417,0.15587267878491476,-0.36629412841139775,0.20751623597433266
RANDOM_P08_D1,0.0894132889633653,0.0775038523643177,0.10855234726971762,0.00228028911074869,0.10072715826590548,0.057884955063813116,0.13488365903045257,-0.4961909449137369,0.298796479071312
RANDOM_P08_D2,0.1680230133658765,0.0782319445670721,0.15244605930030994,-0.10774310436181242,0.14201508750197564,0.010456952466941359,0.14458470241898835,0.4998810438602214,0.3127436561911024
RANDOM_P09_D0,0.0665807820546322,0.16422672421089488,0.10779715858755233,0.09380441219790327,0.1358838653044882,-0.06513210515625753,0.13328361241028785,-0.35664948328466267,0.4490816682908949
RANDOM_P09_D1,0.10221094267015135,0.05868993128709413,0.0507940450002568,0.11108352218897033,0.11871167282339287,-0.024964033361473875,0.10812641290581564,-0.17837036926282562,0.303609281931242
RANDOM_P09_D2,0.21813792267951787,0.1108385137547537,0.18518062175060016,0.06869383546958932,0.18348316987300864,0.07162119533209742,0.1957558834453153,0.34621669036820135,0.3499176856760109
RANDOM_P10_D0,0.07987333852195648,0.18149963734048138,0.04712293747585652,0.0985213287264361,0.1034190440849455,-0.08941998169210258,0.10622999642070231,-0.2984800196781858,-0.03602265463454631
