piece_id,melody_kor_corr_64,bass_kor_corr_64,ratio_kor_corr_64,melody_ioi_corr,acc_ioi_corr,cloud_diameter_corr,cloud_momentum_corr,tensile_strain_corr,dyn_corr
Blues_01,0.442159717338487,0.5325219915618049,0.4458348205312827,0.2079004551970281,-0.0678178799697057,0.546404605228867,0.1331399352251131,0.2233243661234915,0.2251414762087868
Blues_02,0.3069020814720017,0.4412640688517286,0.1335764456085909,0.3005958387680711,0.4199590953796926,0.8640015422009983,-0.4902133630800688,-0.0981126518900167,0.7092640229776618
Blues_03,0.1159876515688756,0.5151670469033754,0.0871963640315936,0.1350360062916975,-0.0119953875826945,0.591259117678035,0.1019799344258723,0.4649980664102802,-0.0747491643542896
Blues_04,0.3674546525994813,0.1099139401894484,0.3244337152941688,0.3986866697943578,0.1834267637756687,0.5934554265239104,0.1199440957914215,0.379918768459514,0.3103793069559257
Blues_05,0.5659115952119397,0.5186544580301682,0.379991549897931,0.4329223769011773,0.2583891906473678,0.8794168369722359,0.6610482887185611,0.8458362668184878,0.2628463280872503
Blues_06,0.4443609834657703,0.4659584298098148,0.388067244708953,0.4053857264521777,0.2473118718588826,0.3419945310564667,0.1243872662857965,0.524160716817235,0.3614292245020102
Blues_07,0.9401603087382056,0.4965021446486789,0.0734596833159793,0.1625038275371316,-0.0982387155190979,0.9222836645609562,0.4693417929672256,0.6986836447935234,0.0119691748721354
Blues_08,0.4406986896051612,0.4040582047693554,0.4298002856493678,0.2885034629247952,0.0063131369431349,0.5012664283438434,0.1416352799558349,0.3187916490051828,0.4747244510344903
Blues_09,0.835129573938485,0.8289061255948553,0.6704225405144372,0.6755027251275305,0.3377941080791369,0.6194383869336241,0.1584743606024092,0.2941090003257664,0.1104724288482356
Blues_10,0.1912867754026782,0.2981087306788237,0.1042205438561304,0.4133765368674939,0.0418120626560164,0.6058335190293569,0.1409030702534705,0.2330841838252757,0.349968190621587
Classical_01,0.5296457107982814,0.2939764664249766,0.617096929523666,0.3620993502013209,0.3913968300498497,0.7543266873465962,0.0863675451223762,0.2908879676522442,0.1956755635738974
Classical_02,0.1038134202454004,0.1883276311143402,0.2256496913872304,0.2179797908845967,-0.2701010134678921,0.8210887645385258,0.2379345149868321,0.7098953259078421,0.3554118410301626
Classical_03,0.9101737254637556,0.772711802689916,0.4463306802185662,0.388496109917619,0.1050175532956938,0.7422604782175132,0.3336936154629987,0.4395636582683387,0.2245900387473694
Classical_04,0.1555214926976866,0.8112698178034831,0.2896303799692656,0.2500443063888654,0.3603311757911788,0.6974283335324125,0.1228827038492876,0.2808344628230437,0.411477742575469
Classical_05,0.4657742287908827,0.5269478574640766,0.4109187837284363,0.6538525263099924,0.2859187812987974,0.613017915128059,0.307560904921997,0.8332087901183591,0.8591472560749932
Classical_06,0.0289958109859534,0.1034478256939361,0.0537825575515271,0.0082719997973992,0.147063124448199,0.5676264597375874,0.117720636298818,0.5007503333904227,0.3815573871609489
Classical_07,0.6795218502727403,0.0586824031269447,0.5026415849490817,0.0260810522339679,0.0971154677456528,0.6832028658435362,0.169879190907665,-0.525184787304248,0.9199504292751752
Classical_08,0.2156547043324708,0.2941165488524256,0.1614572867997664,0.4878882718753198,-0.1469294466956304,0.9114722416048352,0.3155732927856745,0.7962700978326701,0.309909744843621
Classical_09,0.1911949508934789,0.4698202639560382,0.2297467342312331,0.4149092252668479,-0.0818054874029412,0.768955930554069,0.1276777723010529,0.3812347030442616,0.2072805173148922
Classical_10,0.5679979263660375,0.2264587145740695,0.6824792923923545,0.3052087806536227,-0.0985086914757989,0.8236710989455512,0.2904715941142179,0.6650440555362712,0.4407896377646512
Country_01,0.286518299867557,0.3451834311082954,0.4690991566938064,0.3573135587748189,0.2337448425282884,0.9349632618800504,0.3190562578522886,0.7312403666965928,0.592894442671425
Country_02,0.5281748272084023,0.491662492581413,0.4373994073291392,0.3426606177587309,0.5061191757183157,0.7703161949200769,0.2516868035923306,0.2568711226182146,0.1749121093197781
Country_03,0.1430608801374482,0.1194024201115541,0.2039280216378158,0.3388828458097013,0.4232461193950996,0.7333230069770811,0.1946737136821933,0.5600203650121097,0.3293600425993814
Country_04,0.1285928393991388,0.2266956045559979,0.1296561069411253,0.2414426343723914,0.1110231936556584,0.8030549215385511,0.2287147599435376,0.3170742731295868,0.0290228710306867
Country_05,0.5888132707368319,0.2372474529765193,0.8421602904661398,0.3971105662007102,0.2920013133789942,0.6576705553470606,0.0840667841946929,0.1944165239684184,0.5335867065308906
Country_06,0.2265808977169683,0.6635919530709189,0.4422725305058767,0.5958181546205188,0.3887121788656217,0.4739102597433424,0.0776941383238608,0.2951442971032543,0.4667996487444302
Country_07,0.140250075950984,0.2503230474998411,0.0069330413737526,0.2257693606762504,0.4425279665856922,0.7583336065087339,0.1734017138594674,0.1245185046850474,0.4176800026720308
Country_08,0.5508359747972683,0.4051637173472008,0.3816026248186931,0.0050163278405983,0.0706090721627373,0.6149223058257212,0.1505592511148897,-0.0695768417690175,0.6692759811620379
Country_09,0.6971982968301879,0.4514810249885311,0.7465933960377021,0.1242817517876098,0.2333920219047836,0.8282939073108206,-0.6139005249609061,-0.610613331554864,-0.0533363600680136
Country_10,0.5498583666058077,0.8388706847652659,0.5959167903023346,0.577709382004444,0.1987814122205784,0.8794972696124841,0.3447639384656776,0.0633512038032702,0.6928650763788975
Folk_01,0.3969798118820286,0.2513744821927409,0.57637369819544,0.4305875348222426,0.2476460596232069,0.6564772663429785,0.0862428505556957,0.1729238165513467,0.3533191428952288
Folk_02,0.4563581810551302,0.5444124770962449,0.391233387733461,0.1523758239872783,0.0546796715394207,0.5068489169691612,0.1986667323881389,0.7463371844408629,0.1060672854455432
Folk_03,0.5538014853725455,0.2022907165298992,0.4084359452893937,0.4713753305350808,0.3363703518133939,0.7956664866462799,0.1296378255612217,0.743938901098848,0.329905481210919
Folk_04,0.2165338842286301,0.2372163006661085,0.1413799837568386,0.0818539135874041,-0.1493551519374252,0.6438171528378164,0.1721432621495267,0.2599810574884338,0.5149484402588572
Folk_05,0.4528054320484561,0.752099718350053,0.5199177926845029,0.5369929485313262,0.2772670127461315,0.8801521523548376,0.3713599886983987,0.4606229429693587,0.5216335018356778
Folk_06,-0.0261428854969233,0.1590217682608793,0.0224821749068973,0.459816441910561,0.3647721748573733,0.8475523526311844,0.3072987338740776,0.5072663086661297,0.3915267449799489
Folk_07,0.2540592479769572,0.4486596721420806,0.3554523259798836,0.2122162835811252,0.1731557406290886,0.8060767674785952,0.3038739736020585,0.4394878305131244,0.2319995673829325
Folk_08,0.9621878479563511,0.4679366127347869,0.8090432191956437,0.0420100378485075,-0.0309538318528502,0.3510679639803441,0.1213502241849088,0.3852120341368209,0.932436477859626
Folk_09,0.4122716834104715,0.3466369337832957,0.0048506145587331,0.5352163848489784,0.130775761951846,0.6357726730911574,0.1171472360611174,0.5607725064457953,0.330323680146923
Folk_10,0.0261829938553611,0.3146535825906995,0.0245494705351762,0.2477525829249371,-0.1555705025606318,0.6342730893573919,0.1180116798706103,0.1262952092487353,-0.0054357039922807
Jazz_01,0.6691750722707739,0.4776363057221955,0.857186609695935,0.4413806053822294,0.3685131141819717,0.7918980572125699,0.0674675478024223,0.4512147831058823,0.7408651865391142
Jazz_02,0.4320083774259615,0.3955885298911853,0.3056508632859057,0.3768015906362577,0.3704879977084903,0.6402420851926967,0.1294019387996338,0.3423503995717799,0.4391583946834779
Jazz_03,0.1850652055442531,0.5413341742326787,0.1708620955251841,0.557855797181723,0.2364905206096016,0.4171083780826964,0.1059532511089289,0.6391078943743852,0.1557814443177699
Jazz_04,0.2321787237991879,0.4420786350067741,0.1565046729807826,0.3917559035374119,0.1285386123117872,0.5758440289422857,0.1285767523476894,0.6486813153685435,0.3842208783356835
Jazz_05,0.2791654758125919,0.5586967430970154,0.1970173327647274,0.4817184258291963,0.2422736337721556,0.8735429475241901,0.0899405354697585,0.4736241132342863,0.4534092111164217
Jazz_06,0.1453106268550709,0.6023578048295658,0.2030084102364784,0.4591223591989872,0.2517614173271193,0.7278491635288846,0.2671195811208978,0.8295296804603396,0.3769979759100202
Jazz_07,0.2666865024335901,0.3475732792555112,0.2000542547462078,0.3197666232283459,0.0694433718824747,0.6287388523114781,0.1386762200312413,0.3960415704004859,0.3179353671667947
Jazz_08,0.27712682392393,0.0451175705431973,0.4734541751275653,0.4336910974132487,0.1554942724020415,0.8284331504388762,-0.0738657109020655,0.090816434023285,0.4033642196866751
Jazz_09,0.3985467290815059,0.5841276267668557,0.3550157495246647,0.2434529147438681,0.0128462750876954,0.4062367863955186,0.1254208911994543,0.4220143784424131,0.1327856818374647
